item_id,difficulty,difficulty_centered,easiness_z,loading_factor_1,dominant_factor,item_id_meta,selected_order,pair_id,question_id,split,ordering,difficulty_meta,gold,difficulty_laplace_se,difficulty_centered_laplace_se,difficulty_centered_laplace_lo,difficulty_centered_laplace_hi,judge_pair_scores
gemini_2.5_flash_lite:abc396_g:370:fwd,-0.6523120403289795,0.9834398031234741,0.6523120403289795,-7.343645095825195,factor_1,gemini_2.5_flash_lite:abc396_g:370:fwd,1381,gemini_2.5_flash_lite:abc396_g:370,abc396_g,gemini_2.5_flash_lite,fwd,hard,A,7.672597408294678,7.669399261474609,-14.048583030700684,16.01546287536621,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
claude_3.7_sonnet:abc311_e:99:fwd,-0.6859192848205566,0.949832558631897,0.6859192848205566,-0.03799128532409668,factor_1,claude_3.7_sonnet:abc311_e:99:fwd,99,claude_3.7_sonnet:abc311_e:99,abc311_e,claude_3.7_sonnet,fwd,easy,A,0.7093251347541809,0.7138537764549255,-0.449320912361145,2.3489861488342285,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash:3764:115:fwd,-0.6859704852104187,0.9497813582420349,0.6859704852104187,-0.03799227997660637,factor_1,gemini_2.5_flash:3764:115:fwd,696,gemini_2.5_flash:3764:115,3764,gemini_2.5_flash,fwd,medium,A,0.7093311548233032,0.7138597965240479,-0.4493839144706726,2.3489465713500977,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash_lite:abc323_e:215:fwd,-0.6908776760101318,0.9448741674423218,0.6908776760101318,-0.007301124278455973,factor_1,gemini_2.5_flash_lite:abc323_e:215:fwd,1226,gemini_2.5_flash_lite:abc323_e:215,abc323_e,gemini_2.5_flash_lite,fwd,easy,A,0.7071841359138489,0.7117284536361694,-0.4501136541366577,2.3398618698120117,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_4_opus:3680:64:fwd,-0.6908849477767944,0.9448668956756592,0.6908849477767944,-0.007297643925994635,factor_1,claude_4_opus:3680:64:fwd,1682,claude_4_opus:3680:64,3680,claude_4_opus,fwd,easy,A,0.7071848511695862,0.711729109287262,-0.45012223720550537,2.3398561477661133,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_4_opus:abc354_d:142:fwd,-0.6909018158912659,0.9448500275611877,0.6909018158912659,-0.007291591260582209,factor_1,claude_4_opus:abc354_d:142:fwd,1760,claude_4_opus:abc354_d:142,abc354_d,claude_4_opus,fwd,medium,A,0.7071864604949951,0.7117307782173157,-0.4501423239707947,2.3398423194885254,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_4_opus:abc326_e:118:fwd,-0.6909196376800537,0.9448322057723999,0.6909196376800537,-0.0072920117527246475,factor_1,claude_4_opus:abc326_e:118:fwd,1736,claude_4_opus:abc326_e:118,abc326_e,claude_4_opus,fwd,medium,A,0.707188606262207,0.7117329239845276,-0.4501643180847168,2.3398287296295166,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_4_opus:abc376_e:161:fwd,-0.6909219026565552,0.9448299407958984,0.6909219026565552,-0.007294246461242437,factor_1,claude_4_opus:abc376_e:161:fwd,1779,claude_4_opus:abc376_e:161,abc376_e,claude_4_opus,fwd,medium,A,0.7071889638900757,0.7117332220077515,-0.450167179107666,2.339827060699463,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_4_opus:abc353_d:141:fwd,-0.6909231543540955,0.9448286890983582,0.6909231543540955,-0.0072941710241138935,factor_1,claude_4_opus:abc353_d:141:fwd,1759,claude_4_opus:abc353_d:141,abc353_d,claude_4_opus,fwd,easy,A,0.70718914270401,0.7117334008216858,-0.45016878843307495,2.3398261070251465,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_4_opus:abc305_d:92:fwd,-0.6909397840499878,0.9448120594024658,0.6909397840499878,-0.007294395938515663,factor_1,claude_4_opus:abc305_d:92:fwd,1710,claude_4_opus:abc305_d:92,abc305_d,claude_4_opus,fwd,easy,A,0.7071911096572876,0.7117353677749634,-0.4501892328262329,2.339813232421875,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_4_opus:abc367_d:152:fwd,-0.6909399032592773,0.9448119401931763,0.6909399032592773,-0.007294675800949335,factor_1,claude_4_opus:abc367_d:152:fwd,1770,claude_4_opus:abc367_d:152,abc367_d,claude_4_opus,fwd,medium,A,0.7071911096572876,0.7117353677749634,-0.45018935203552246,2.339813232421875,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_4_sonnet:abc341_f:183:fwd,-0.6909484267234802,0.9448034167289734,0.6909484267234802,-0.007296298164874315,factor_1,claude_4_sonnet:abc341_f:183:fwd,2001,claude_4_sonnet:abc341_f:183,abc341_f,claude_4_sonnet,fwd,easy,A,0.7071922421455383,0.7117365002632141,-0.4502001404762268,2.3398070335388184,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_4_sonnet:abc314_d:147:bwd,-0.69431072473526,0.9414411187171936,0.69431072473526,0.0034608852583914995,factor_1,claude_4_sonnet:abc314_d:147:bwd,1965,claude_4_sonnet:abc314_d:147,abc314_d,claude_4_sonnet,bwd,easy,B,0.7071248888969421,0.7116696834564209,-0.45343154668807983,2.3363137245178223,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash_lite:abc367_d:295:fwd,-0.7015032768249512,0.9342485666275024,0.7015032768249512,-7.848555564880371,factor_1,gemini_2.5_flash_lite:abc367_d:295:fwd,1306,gemini_2.5_flash_lite:abc367_d:295,abc367_d,gemini_2.5_flash_lite,fwd,medium,A,8.937084197998047,8.933220863342285,-16.574865341186523,18.443361282348633,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
claude_4_sonnet:3298:44:bwd,-0.709225058555603,0.9265267848968506,0.709225058555603,0.0361761637032032,factor_1,claude_4_sonnet:3298:44:bwd,1862,claude_4_sonnet:3298:44,3298,claude_4_sonnet,bwd,medium,B,0.7092685699462891,0.7137976288795471,-0.4725165367126465,2.3255701065063477,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_4_sonnet:3751:114:bwd,-0.7191793918609619,0.9165724515914917,0.7191793918609619,0.052828337997198105,factor_1,claude_4_sonnet:3751:114:bwd,1932,claude_4_sonnet:3751:114,3751,claude_4_sonnet,bwd,easy,B,0.7117528915405273,0.7162638902664185,-0.48730480670928955,2.3204498291015625,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_3.7_sonnet:3017:193:fwd,-0.7526534795761108,0.8830983638763428,0.7526534795761108,-0.1872880607843399,factor_1,claude_3.7_sonnet:3017:193:fwd,193,claude_3.7_sonnet:3017:193,3017,claude_3.7_sonnet,fwd,medium,A,0.7473303079605103,0.7515950202941895,-0.590027928352356,2.356224536895752,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_4_opus:3406:32:bwd,-0.7546284198760986,0.881123423576355,0.7546284198760986,0.10001420974731445,factor_1,claude_4_opus:3406:32:bwd,1650,claude_4_opus:3406:32,3406,claude_4_opus,bwd,hard,B,0.7239115238189697,0.7283358573913574,-0.546414852142334,2.308661699295044,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_4_opus:abc378_f:164:fwd,-0.7640929222106934,0.8716589212417603,0.7640929222106934,-6.966578483581543,factor_1,claude_4_opus:abc378_f:164:fwd,1782,claude_4_opus:abc378_f:164,abc378_f,claude_4_opus,fwd,hard,A,6.557765007019043,6.555173873901367,-11.976481437683105,13.719799995422363,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_flash:3518:347:fwd,-0.7641063332557678,0.8716455101966858,0.7641063332557678,-7.606673240661621,factor_1,gemini_2.5_flash:3518:347:fwd,928,gemini_2.5_flash:3518:347,3518,gemini_2.5_flash,fwd,hard,A,8.091365814208984,8.087945938110352,-14.980728149414062,16.72402000427246,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_flash_lite:abc360_c:275:bwd,-0.7859984040260315,0.8497534394264221,0.7859984040260315,0.13609600067138672,factor_1,gemini_2.5_flash_lite:abc360_c:275:bwd,1286,gemini_2.5_flash_lite:abc360_c:275,abc360_c,gemini_2.5_flash_lite,bwd,easy,B,0.7377941012382507,0.7421227097511292,-0.6048070788383484,2.304313898086548,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_4_sonnet:abc390_f:252:bwd,-0.7860798835754395,0.8496719598770142,0.7860798835754395,0.13610325753688812,factor_1,claude_4_sonnet:abc390_f:252:bwd,2070,claude_4_sonnet:abc390_f:252,abc390_f,claude_4_sonnet,bwd,easy,B,0.7378055453300476,0.7421340346336365,-0.6049107313156128,2.3042545318603516,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_3.7_sonnet:abc307_e:252:fwd,-0.7864495515823364,0.8493022918701172,0.7864495515823364,0.13609497249126434,factor_1,claude_3.7_sonnet:abc307_e:252:fwd,252,claude_3.7_sonnet:abc307_e:252,abc307_e,claude_3.7_sonnet,fwd,easy,A,0.7378437519073486,0.7421720027923584,-0.605354905128479,2.303959369659424,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_4_sonnet:abc376_e:228:bwd,-0.7864851951599121,0.8492666482925415,0.7864851951599121,0.13609595596790314,factor_1,claude_4_sonnet:abc376_e:228:bwd,2046,claude_4_sonnet:abc376_e:228,abc376_e,claude_4_sonnet,bwd,hard,B,0.7378479242324829,0.7421761155128479,-0.6053985357284546,2.303931713104248,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_4_sonnet:abc377_d:229:bwd,-0.7865013480186462,0.8492504954338074,0.7865013480186462,0.1361161470413208,factor_1,claude_4_sonnet:abc377_d:229:bwd,2047,claude_4_sonnet:abc377_d:229,abc377_d,claude_4_sonnet,bwd,easy,B,0.7378565073013306,0.7421846389770508,-0.6054313778877258,2.3039324283599854,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash_lite:3764:159:bwd,-0.7865630388259888,0.8491888046264648,0.7865630388259888,0.1361038237810135,factor_1,gemini_2.5_flash_lite:3764:159:bwd,1170,gemini_2.5_flash_lite:3764:159,3764,gemini_2.5_flash_lite,bwd,easy,B,0.7378592491149902,0.7421873807907104,-0.6054984331130981,2.3038759231567383,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash:abc328_e:165:fwd,-0.7865758538246155,0.8491759896278381,0.7865758538246155,0.1361139714717865,factor_1,gemini_2.5_flash:abc328_e:165:fwd,746,gemini_2.5_flash:abc328_e:165,abc328_e,gemini_2.5_flash,fwd,easy,A,0.7378640174865723,0.7421920895576477,-0.6055205464363098,2.303872585296631,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_4_sonnet:abc365_e:212:bwd,-0.7866422533988953,0.8491095900535583,0.7866422533988953,0.1361185610294342,factor_1,claude_4_sonnet:abc365_e:212:bwd,2030,claude_4_sonnet:abc365_e:212,abc365_e,claude_4_sonnet,bwd,hard,B,0.7378729581832886,0.7422009706497192,-0.605604350566864,2.303823471069336,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash:abc315_c:152:fwd,-0.8012089133262634,0.8345429301261902,0.8012089133262634,-0.23722557723522186,factor_1,gemini_2.5_flash:abc315_c:152:fwd,733,gemini_2.5_flash:abc315_c:152,abc315_c,gemini_2.5_flash,fwd,medium,A,0.7652277946472168,0.7693765759468079,-0.6734351515769958,2.3425209522247314,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
claude_3.7_sonnet:abc325_c:266:fwd,-0.8014436960220337,0.8343081474304199,0.8014436960220337,-0.23724736273288727,factor_1,claude_3.7_sonnet:abc325_c:266:fwd,266,claude_3.7_sonnet:abc325_c:266,abc325_c,claude_3.7_sonnet,fwd,medium,A,0.7652552127838135,0.7694038152694702,-0.6737233400344849,2.342339515686035,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_flash_lite:abc346_e:251:fwd,-0.8017358779907227,0.834015965461731,0.8017358779907227,-0.23727698624134064,factor_1,gemini_2.5_flash_lite:abc346_e:251:fwd,1262,gemini_2.5_flash_lite:abc346_e:251,abc346_e,gemini_2.5_flash_lite,fwd,hard,A,0.7652899622917175,0.7694383263587952,-0.6740832328796387,2.3421151638031006,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_flash_lite:abc336_c:233:fwd,-0.8019446134567261,0.8338072299957275,0.8019446134567261,-0.23726589977741241,factor_1,gemini_2.5_flash_lite:abc336_c:233:fwd,1244,gemini_2.5_flash_lite:abc336_c:233,abc336_c,gemini_2.5_flash_lite,fwd,medium,A,0.7653059959411621,0.7694542407989502,-0.6743230819702148,2.34193754196167,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_pro:abc339_d:227:fwd,-0.8022582530975342,0.8334935903549194,0.8022582530975342,-0.23735453188419342,factor_1,gemini_2.5_pro:abc339_d:227:fwd,552,gemini_2.5_pro:abc339_d:227,abc339_d,gemini_2.5_pro,fwd,hard,A,0.7653588056564331,0.7695067524909973,-0.6747397184371948,2.341726779937744,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_flash_lite:abc400_d:380:fwd,-0.8108383417129517,0.824913501739502,0.8108383417129517,-7.86674690246582,factor_1,gemini_2.5_flash_lite:abc400_d:380:fwd,1391,gemini_2.5_flash_lite:abc400_d:380,abc400_d,gemini_2.5_flash_lite,fwd,hard,A,8.683937072753906,8.680205345153809,-16.188289642333984,17.838115692138672,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
qwen3_235b:abc384_f:180:bwd,-0.8179098963737488,0.8178419470787048,0.8179098963737488,0.16999992728233337,factor_1,qwen3_235b:abc384_f:180:bwd,1580,qwen3_235b:abc384_f:180,abc384_f,qwen3_235b,bwd,medium,B,0.7538793683052063,0.7581010460853577,-0.668036162853241,2.303719997406006,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 0.0}"
claude_3.7_sonnet:3629:69:bwd,-0.8242811560630798,0.8114706873893738,0.8242811560630798,0.17836983501911163,factor_1,claude_3.7_sonnet:3629:69:bwd,69,claude_3.7_sonnet:3629:69,3629,claude_3.7_sonnet,bwd,easy,B,0.7580281496047974,0.762222945690155,-0.682486355304718,2.3054277896881104,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}"
claude_4_opus:3649:60:bwd,-0.8249196410179138,0.8108322024345398,0.8249196410179138,0.17839258909225464,factor_1,claude_4_opus:3649:60:bwd,1678,claude_4_opus:3649:60,3649,claude_4_opus,bwd,easy,B,0.7581082582473755,0.7623025178909302,-0.6832807660102844,2.304945230484009,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}"
qwen3_235b:2850:5:bwd,-0.8362591862678528,0.7994926571846008,0.8362591862678528,0.19113026559352875,factor_1,qwen3_235b:2850:5:bwd,1405,qwen3_235b:2850:5,2850,qwen3_235b,bwd,medium,B,0.764823317527771,0.7689746618270874,-0.7076976895332336,2.30668306350708,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash:3721:106:fwd,-0.8469473123550415,0.7888045310974121,0.8469473123550415,-7.628546714782715,factor_1,gemini_2.5_flash:3721:106:fwd,687,gemini_2.5_flash:3721:106,3721,gemini_2.5_flash,fwd,hard,A,7.931116580963135,7.927781105041504,-14.74964714050293,16.327255249023438,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_flash:abc394_c:277:fwd,-0.8547394871711731,0.7810123562812805,0.8547394871711731,-8.078129768371582,factor_1,gemini_2.5_flash:abc394_c:277:fwd,858,gemini_2.5_flash:abc394_c:277,abc394_c,gemini_2.5_flash,fwd,medium,A,9.175284385681152,9.171298027038574,-17.194732666015625,18.756755828857422,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_pro:3261:8:bwd,-0.8606245517730713,0.7751272916793823,0.8606245517730713,0.2155640870332718,factor_1,gemini_2.5_pro:3261:8:bwd,333,gemini_2.5_pro:3261:8,3261,gemini_2.5_pro,bwd,hard,B,0.7786184549331665,0.7826836705207825,-0.7589327096939087,2.309187412261963,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash:3683:359:fwd,-0.8638609647750854,0.7718908786773682,0.8638609647750854,-8.206239700317383,factor_1,gemini_2.5_flash:3683:359:fwd,940,gemini_2.5_flash:3683:359,3683,gemini_2.5_flash,fwd,hard,A,9.542634010314941,9.538457870483398,-17.923486709594727,19.467267990112305,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
claude_4_sonnet:3363:51:fwd,-0.8679749965667725,0.7677768468856812,0.8679749965667725,-7.533224582672119,factor_1,claude_4_sonnet:3363:51:fwd,1869,claude_4_sonnet:3363:51,3363,claude_4_sonnet,fwd,hard,A,7.63157320022583,7.628396987915039,-14.183881759643555,15.71943473815918,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
