question_id,judge_item_ids,judge_pair_ids,judge_splits,judge_orderings,judge_gold_labels,judge_n_pair_items,judge_difficulty_meta,judge_difficulty,judge_difficulty_centered,judge_difficulty_pair_sd,judge_difficulty_laplace_se,judge_difficulty_centered_laplace_se,judge_dominant_factors,judge_scores
3485,"['claude_3.7_sonnet:3485:52:bwd', 'gemini_2.5_flash_lite:3485:89:bwd', 'gemini_2.5_flash:3485:56:bwd', 'claude_4_sonnet:3485:69:bwd', 'gemini_2.5_pro:3485:23:fwd']","['claude_3.7_sonnet:3485:52', 'gemini_2.5_flash_lite:3485:89', 'gemini_2.5_flash:3485:56', 'claude_4_sonnet:3485:69', 'gemini_2.5_pro:3485:23']","['claude_3.7_sonnet', 'claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite', 'gemini_2.5_pro']","['bwd', 'fwd']","{'claude_3.7_sonnet:3485:52:bwd': 'B', 'gemini_2.5_flash_lite:3485:89:bwd': 'B', 'gemini_2.5_flash:3485:56:bwd': 'B', 'claude_4_sonnet:3485:69:bwd': 'B', 'gemini_2.5_pro:3485:23:fwd': 'A'}",5,easy,-4.257080864906311,-2.842985439300537,1.6526791433783636,2.509541588441135,2.508941463856414,"{'claude_3.7_sonnet:3485:52:bwd': 'factor_2', 'gemini_2.5_flash_lite:3485:89:bwd': 'factor_2', 'gemini_2.5_flash:3485:56:bwd': 'factor_2', 'claude_4_sonnet:3485:69:bwd': 'factor_1', 'gemini_2.5_pro:3485:23:fwd': 'factor_1'}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 0.4, 'mistral_3b': 0.6, 'mistral_8b': 0.6, 'qwen3_5_0_8b': 0.2, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 0.8, 'qwen3_5_4b': 0.8, 'qwen3_5_9b': 1.0}"
3438,"['gemini_2.5_flash:3438:342:bwd', 'claude_4_sonnet:3438:59:bwd', 'qwen3_235b:3438:36:bwd', 'claude_4_opus:3438:36:fwd']","['gemini_2.5_flash:3438:342', 'claude_4_sonnet:3438:59', 'qwen3_235b:3438:36', 'claude_4_opus:3438:36']","['claude_4_opus', 'claude_4_sonnet', 'gemini_2.5_flash', 'qwen3_235b']","['bwd', 'fwd']","{'gemini_2.5_flash:3438:342:bwd': 'B', 'claude_4_sonnet:3438:59:bwd': 'B', 'qwen3_235b:3438:36:bwd': 'B', 'claude_4_opus:3438:36:fwd': 'A'}",4,easy,-3.4195519983768463,-2.0054564774036407,1.776864750512479,2.4646733862306927,2.46425636328577,"{'gemini_2.5_flash:3438:342:bwd': 'factor_2', 'claude_4_sonnet:3438:59:bwd': 'factor_2', 'qwen3_235b:3438:36:bwd': 'factor_1', 'claude_4_opus:3438:36:fwd': 'factor_2'}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 0.75, 'mistral_3b': 0.25, 'mistral_8b': 0.75, 'qwen3_5_0_8b': 0.25, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 0.5, 'qwen3_5_4b': 0.75, 'qwen3_5_9b': 1.0}"
abc392_c,['gemini_2.5_flash_lite:abc392_c:363:fwd'],['gemini_2.5_flash_lite:abc392_c:363'],['gemini_2.5_flash_lite'],['fwd'],{'gemini_2.5_flash_lite:abc392_c:363:fwd': 'A'},1,hard,-1.8934746980667114,-0.47937917709350586,0.0,0.9696774482727051,0.9768660664558411,{'gemini_2.5_flash_lite:abc392_c:363:fwd': 'factor_2'},"{'claude_haiku_4_5': 1.0, 'mistral_14b': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_27b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0}"
abc371_d,['claude_3.7_sonnet:abc371_d:147:fwd'],['claude_3.7_sonnet:abc371_d:147'],['claude_3.7_sonnet'],['fwd'],{'claude_3.7_sonnet:abc371_d:147:fwd': 'A'},1,easy,-1.8967169523239136,-0.482621431350708,0.0,0.928123414516449,0.9356714487075806,{'claude_3.7_sonnet:abc371_d:147:fwd': 'factor_2'},"{'claude_haiku_4_5': 0.0, 'mistral_14b': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0}"
abc302_d,['claude_3.7_sonnet:abc302_d:249:fwd'],['claude_3.7_sonnet:abc302_d:249'],['claude_3.7_sonnet'],['fwd'],{'claude_3.7_sonnet:abc302_d:249:fwd': 'A'},1,easy,-1.898404836654663,-0.4843093156814575,0.0,0.9283983111381531,0.9359438419342041,{'claude_3.7_sonnet:abc302_d:249:fwd': 'factor_2'},"{'claude_haiku_4_5': 0.0, 'mistral_14b': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0}"
abc326_c,['claude_3.7_sonnet:abc326_c:267:fwd'],['claude_3.7_sonnet:abc326_c:267'],['claude_3.7_sonnet'],['fwd'],{'claude_3.7_sonnet:abc326_c:267:fwd': 'A'},1,easy,-1.9066646099090576,-0.49256908893585205,0.0,0.9297917485237122,0.9373247623443604,{'claude_3.7_sonnet:abc326_c:267:fwd': 'factor_2'},"{'claude_haiku_4_5': 0.0, 'mistral_14b': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0}"
3681,['gemini_2.5_flash_lite:3681:135:fwd'],['gemini_2.5_flash_lite:3681:135'],['gemini_2.5_flash_lite'],['fwd'],{'gemini_2.5_flash_lite:3681:135:fwd': 'A'},1,hard,-1.915800929069519,-0.5017054080963135,0.0,0.9735931158065796,0.9807493090629578,{'gemini_2.5_flash_lite:3681:135:fwd': 'factor_2'},"{'claude_haiku_4_5': 1.0, 'mistral_14b': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_27b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0}"
3190,['claude_3.7_sonnet:3190:200:bwd'],['claude_3.7_sonnet:3190:200'],['claude_3.7_sonnet'],['bwd'],{'claude_3.7_sonnet:3190:200:bwd': 'B'},1,easy,-1.9336059093475342,-0.5195103883743286,0.0,4.717667102813721,4.717001438140869,{'claude_3.7_sonnet:3190:200:bwd': 'factor_2'},"{'claude_haiku_4_5': 1.0, 'mistral_14b': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0}"
3141,"['claude_4_sonnet:3141:29:fwd', 'claude_4_opus:3141:17:bwd', 'gemini_2.5_pro:3141:206:bwd']","['claude_4_sonnet:3141:29', 'claude_4_opus:3141:17', 'gemini_2.5_pro:3141:206']","['claude_4_opus', 'claude_4_sonnet', 'gemini_2.5_pro']","['bwd', 'fwd']","{'claude_4_sonnet:3141:29:fwd': 'A', 'claude_4_opus:3141:17:bwd': 'B', 'gemini_2.5_pro:3141:206:bwd': 'B'}",3,medium,-2.870890220006307,-1.4567946592966716,0.8443213203947423,2.0802542449114925,2.080457779421385,"{'claude_4_sonnet:3141:29:fwd': 'factor_1', 'claude_4_opus:3141:17:bwd': 'factor_2', 'gemini_2.5_pro:3141:206:bwd': 'factor_2'}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 1.0, 'mistral_3b': 0.6666666666666666, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 0.6666666666666666, 'qwen3_5_27b': 0.6666666666666666, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 0.6666666666666666, 'qwen3_5_9b': 1.0}"
3227,['gemini_2.5_flash:3227:328:fwd'],['gemini_2.5_flash:3227:328'],['gemini_2.5_flash'],['fwd'],{'gemini_2.5_flash:3227:328:fwd': 'A'},1,hard,-2.002941131591797,-0.5888456106185913,0.0,5.169097423553467,5.168079376220703,{'gemini_2.5_flash:3227:328:fwd': 'factor_1'},"{'claude_haiku_4_5': 1.0, 'mistral_14b': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_27b': 0.0, 'qwen3_5_2b': None, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0}"
abc377_g,"['gemini_2.5_flash_lite:abc377_g:322:bwd', 'gemini_2.5_pro:abc377_g:139:bwd', 'gemini_2.5_flash:abc377_g:235:fwd']","['gemini_2.5_flash_lite:abc377_g:322', 'gemini_2.5_pro:abc377_g:139', 'gemini_2.5_flash:abc377_g:235']","['gemini_2.5_flash', 'gemini_2.5_flash_lite', 'gemini_2.5_pro']","['bwd', 'fwd']","{'gemini_2.5_flash_lite:abc377_g:322:bwd': 'B', 'gemini_2.5_pro:abc377_g:139:bwd': 'B', 'gemini_2.5_flash:abc377_g:235:fwd': 'A'}",3,easy,-3.5878509680430093,-2.1737555265426636,1.4224815536273623,2.9359742514912472,2.935423106064796,"{'gemini_2.5_flash_lite:abc377_g:322:bwd': 'factor_2', 'gemini_2.5_pro:abc377_g:139:bwd': 'factor_1', 'gemini_2.5_flash:abc377_g:235:fwd': 'factor_2'}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 0.3333333333333333, 'mistral_3b': 0.3333333333333333, 'mistral_8b': 0.6666666666666666, 'qwen3_5_0_8b': 0.3333333333333333, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 0.6666666666666666, 'qwen3_5_4b': 0.6666666666666666, 'qwen3_5_9b': 0.6666666666666666}"
3701,['claude_4_sonnet:3701:107:bwd'],['claude_4_sonnet:3701:107'],['claude_4_sonnet'],['bwd'],{'claude_4_sonnet:3701:107:bwd': 'B'},1,hard,-2.0284841060638428,-0.6143885850906372,0.0,3.2741646766662598,3.27488112449646,{'claude_4_sonnet:3701:107:bwd': 'factor_2'},"{'claude_haiku_4_5': 1.0, 'mistral_14b': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0}"
abc354_c,['claude_3.7_sonnet:abc354_c:290:bwd'],['claude_3.7_sonnet:abc354_c:290'],['claude_3.7_sonnet'],['bwd'],{'claude_3.7_sonnet:abc354_c:290:bwd': 'B'},1,easy,-2.0634520053863525,-0.649356484413147,0.0,5.598742485046387,5.597409248352051,{'claude_3.7_sonnet:abc354_c:290:bwd': 'factor_2'},"{'claude_haiku_4_5': 1.0, 'mistral_14b': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0}"
3692,"['gemini_2.5_flash_lite:3692:139:bwd', 'claude_4_opus:3692:67:bwd', 'gemini_2.5_pro:3692:55:bwd', 'qwen3_235b:3692:77:bwd', 'claude_4_sonnet:3692:105:bwd', 'gemini_2.5_flash:3692:98:bwd', 'claude_3.7_sonnet:3692:77:fwd']","['gemini_2.5_flash_lite:3692:139', 'claude_4_opus:3692:67', 'gemini_2.5_pro:3692:55', 'qwen3_235b:3692:77', 'claude_4_sonnet:3692:105', 'gemini_2.5_flash:3692:98', 'claude_3.7_sonnet:3692:77']","['claude_3.7_sonnet', 'claude_4_opus', 'claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite', 'gemini_2.5_pro', 'qwen3_235b']","['bwd', 'fwd']","{'gemini_2.5_flash_lite:3692:139:bwd': 'B', 'claude_4_opus:3692:67:bwd': 'B', 'gemini_2.5_pro:3692:55:bwd': 'B', 'qwen3_235b:3692:77:bwd': 'B', 'claude_4_sonnet:3692:105:bwd': 'B', 'gemini_2.5_flash:3692:98:bwd': 'B', 'claude_3.7_sonnet:3692:77:fwd': 'A'}",7,medium,-3.3200761590685164,-1.9059806721551078,1.3004382106795238,1.9185490088427601,1.9181909524835994,"{'gemini_2.5_flash_lite:3692:139:bwd': 'factor_2', 'claude_4_opus:3692:67:bwd': 'factor_2', 'gemini_2.5_pro:3692:55:bwd': 'factor_2', 'qwen3_235b:3692:77:bwd': 'factor_1', 'claude_4_sonnet:3692:105:bwd': 'factor_2', 'gemini_2.5_flash:3692:98:bwd': 'factor_2', 'claude_3.7_sonnet:3692:77:fwd': 'factor_2'}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 0.8571428571428571, 'mistral_3b': 0.7142857142857143, 'mistral_8b': 0.8571428571428571, 'qwen3_5_0_8b': 0.14285714285714285, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 0.7142857142857143, 'qwen3_5_4b': 0.8571428571428571, 'qwen3_5_9b': 0.8571428571428571}"
abc308_c,"['claude_4_opus:abc308_c:95:bwd', 'gemini_2.5_flash_lite:abc308_c:185:fwd', 'claude_4_sonnet:abc308_c:137:fwd', 'claude_3.7_sonnet:abc308_c:96:fwd']","['claude_4_opus:abc308_c:95', 'gemini_2.5_flash_lite:abc308_c:185', 'claude_4_sonnet:abc308_c:137', 'claude_3.7_sonnet:abc308_c:96']","['claude_3.7_sonnet', 'claude_4_opus', 'claude_4_sonnet', 'gemini_2.5_flash_lite']","['bwd', 'fwd']","{'claude_4_opus:abc308_c:95:bwd': 'B', 'gemini_2.5_flash_lite:abc308_c:185:fwd': 'A', 'claude_4_sonnet:abc308_c:137:fwd': 'A', 'claude_3.7_sonnet:abc308_c:96:fwd': 'A'}",4,medium,-4.854830861091614,-3.4407354295253754,2.1440513259302603,2.2568616552150376,2.256612917609747,"{'claude_4_opus:abc308_c:95:bwd': 'factor_2', 'gemini_2.5_flash_lite:abc308_c:185:fwd': 'factor_2', 'claude_4_sonnet:abc308_c:137:fwd': 'factor_2', 'claude_3.7_sonnet:abc308_c:96:fwd': 'factor_2'}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 1.0, 'mistral_3b': 0.75, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 0.75, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 0.25, 'qwen3_5_4b': 0.25, 'qwen3_5_9b': 1.0}"
3196,"['claude_4_sonnet:3196:34:bwd', 'claude_3.7_sonnet:3196:22:fwd']","['claude_4_sonnet:3196:34', 'claude_3.7_sonnet:3196:22']","['claude_3.7_sonnet', 'claude_4_sonnet']","['bwd', 'fwd']","{'claude_4_sonnet:3196:34:bwd': 'B', 'claude_3.7_sonnet:3196:22:fwd': 'A'}",2,easy,-3.062296986579895,-1.6482015252113342,1.3071928516413835,2.7543387260812993,2.75438016727978,"{'claude_4_sonnet:3196:34:bwd': 'factor_2', 'claude_3.7_sonnet:3196:22:fwd': 'factor_2'}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 1.0, 'mistral_3b': 0.5, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 0.5, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 0.5, 'qwen3_5_4b': 0.5, 'qwen3_5_9b': 0.5}"
arc186_b,['gemini_2.5_pro:arc186_b:187:bwd'],['gemini_2.5_pro:arc186_b:187'],['gemini_2.5_pro'],['bwd'],{'gemini_2.5_pro:arc186_b:187:bwd': 'B'},1,easy,-2.1625821590423584,-0.7484866380691528,0.0,4.920475006103516,4.919648170471191,{'gemini_2.5_pro:arc186_b:187:bwd': 'factor_2'},"{'claude_haiku_4_5': 1.0, 'mistral_14b': 1.0, 'mistral_3b': None, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0}"
abc384_c,['gemini_2.5_flash:abc384_c:412:fwd'],['gemini_2.5_flash:abc384_c:412'],['gemini_2.5_flash'],['fwd'],{'gemini_2.5_flash:abc384_c:412:fwd': 'A'},1,easy,-2.1738579273223877,-0.7597624063491821,0.0,3.2204573154449463,3.2212371826171875,{'gemini_2.5_flash:abc384_c:412:fwd': 'factor_1'},"{'claude_haiku_4_5': 1.0, 'mistral_14b': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_27b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0}"
3244,"['gemini_2.5_flash:3244:27:fwd', 'qwen3_235b:3244:22:fwd', 'claude_3.7_sonnet:3244:208:bwd', 'claude_4_sonnet:3244:39:fwd']","['gemini_2.5_flash:3244:27', 'qwen3_235b:3244:22', 'claude_3.7_sonnet:3244:208', 'claude_4_sonnet:3244:39']","['claude_3.7_sonnet', 'claude_4_sonnet', 'gemini_2.5_flash', 'qwen3_235b']","['bwd', 'fwd']","{'gemini_2.5_flash:3244:27:fwd': 'A', 'qwen3_235b:3244:22:fwd': 'A', 'claude_3.7_sonnet:3244:208:bwd': 'B', 'claude_4_sonnet:3244:39:fwd': 'A'}",4,medium,-5.259342789649963,-3.845247358083725,2.303461543995374,1.6044352105864434,1.6048320902230564,"{'gemini_2.5_flash:3244:27:fwd': 'factor_2', 'qwen3_235b:3244:22:fwd': 'factor_1', 'claude_3.7_sonnet:3244:208:bwd': 'factor_2', 'claude_4_sonnet:3244:39:fwd': 'factor_1'}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 1.0, 'mistral_3b': 0.75, 'mistral_8b': 0.75, 'qwen3_5_0_8b': 0.75, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 0.75, 'qwen3_5_4b': 0.5, 'qwen3_5_9b': 0.75}"
2833,"['claude_4_sonnet:2833:7:fwd', 'claude_4_opus:2833:4:bwd', 'claude_3.7_sonnet:2833:189:bwd', 'gemini_2.5_flash_lite:2833:7:bwd', 'gemini_2.5_flash:2833:309:fwd']","['claude_4_sonnet:2833:7', 'claude_4_opus:2833:4', 'claude_3.7_sonnet:2833:189', 'gemini_2.5_flash_lite:2833:7', 'gemini_2.5_flash:2833:309']","['claude_3.7_sonnet', 'claude_4_opus', 'claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite']","['bwd', 'fwd']","{'claude_4_sonnet:2833:7:fwd': 'A', 'claude_4_opus:2833:4:bwd': 'B', 'claude_3.7_sonnet:2833:189:bwd': 'B', 'gemini_2.5_flash_lite:2833:7:bwd': 'B', 'gemini_2.5_flash:2833:309:fwd': 'A'}",5,easy,-3.7270334720611573,-2.3129379987716674,1.263709800473391,1.897907198765849,1.8977891459002518,"{'claude_4_sonnet:2833:7:fwd': 'factor_2', 'claude_4_opus:2833:4:bwd': 'factor_2', 'claude_3.7_sonnet:2833:189:bwd': 'factor_2', 'gemini_2.5_flash_lite:2833:7:bwd': 'factor_2', 'gemini_2.5_flash:2833:309:fwd': 'factor_1'}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 1.0, 'mistral_3b': 0.8, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 0.6, 'qwen3_5_27b': 0.8, 'qwen3_5_2b': 0.6, 'qwen3_5_4b': 0.8, 'qwen3_5_9b': 0.8}"
3682,"['claude_3.7_sonnet:3682:76:bwd', 'claude_4_sonnet:3682:101:fwd']","['claude_3.7_sonnet:3682:76', 'claude_4_sonnet:3682:101']","['claude_3.7_sonnet', 'claude_4_sonnet']","['bwd', 'fwd']","{'claude_3.7_sonnet:3682:76:bwd': 'B', 'claude_4_sonnet:3682:101:fwd': 'A'}",2,easy,-3.300483226776123,-1.8863877654075623,1.4770556093208993,3.220326337861364,3.219950705073866,"{'claude_3.7_sonnet:3682:76:bwd': 'factor_2', 'claude_4_sonnet:3682:101:fwd': 'factor_2'}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 0.5, 'mistral_3b': 0.5, 'mistral_8b': 0.5, 'qwen3_5_0_8b': 0.5, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0}"
abc382_b,"['qwen3_235b:abc382_b:173:bwd', 'gemini_2.5_flash:abc382_b:245:fwd']","['qwen3_235b:abc382_b:173', 'gemini_2.5_flash:abc382_b:245']","['gemini_2.5_flash', 'qwen3_235b']","['bwd', 'fwd']","{'qwen3_235b:abc382_b:173:bwd': 'B', 'gemini_2.5_flash:abc382_b:245:fwd': 'A'}",2,easy,-3.2100459337234497,-1.795950472354889,1.238074043132246,2.571203287828097,2.57142815770713,"{'qwen3_235b:abc382_b:173:bwd': 'factor_1', 'gemini_2.5_flash:abc382_b:245:fwd': 'factor_1'}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 0.5, 'mistral_3b': 0.5, 'mistral_8b': 0.5, 'qwen3_5_0_8b': 0.5, 'qwen3_5_27b': 0.5, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.5, 'qwen3_5_9b': 0.0}"
3620,"['gemini_2.5_flash_lite:3620:122:bwd', 'claude_3.7_sonnet:3620:67:bwd', 'gemini_2.5_flash:3620:355:fwd']","['gemini_2.5_flash_lite:3620:122', 'claude_3.7_sonnet:3620:67', 'gemini_2.5_flash:3620:355']","['claude_3.7_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite']","['bwd', 'fwd']","{'gemini_2.5_flash_lite:3620:122:bwd': 'B', 'claude_3.7_sonnet:3620:67:bwd': 'B', 'gemini_2.5_flash:3620:355:fwd': 'A'}",3,medium,-3.2608323891957602,-1.8467369079589844,0.9996302743035016,2.2853597698617913,2.2853587337051224,"{'gemini_2.5_flash_lite:3620:122:bwd': 'factor_2', 'claude_3.7_sonnet:3620:67:bwd': 'factor_2', 'gemini_2.5_flash:3620:355:fwd': 'factor_1'}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 1.0, 'mistral_3b': 0.6666666666666666, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 0.3333333333333333, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 0.6666666666666666, 'qwen3_5_9b': 1.0}"
arc195_e,"['claude_4_sonnet:arc195_e:284:bwd', 'gemini_2.5_pro:arc195_e:201:bwd']","['claude_4_sonnet:arc195_e:284', 'gemini_2.5_pro:arc195_e:201']","['claude_4_sonnet', 'gemini_2.5_pro']",['bwd'],"{'claude_4_sonnet:arc195_e:284:bwd': 'B', 'gemini_2.5_pro:arc195_e:201:bwd': 'B'}",2,medium,-3.352531909942627,-1.9384364485740662,1.4172839602871137,2.739880889044499,2.739936534081773,"{'claude_4_sonnet:arc195_e:284:bwd': 'factor_2', 'gemini_2.5_pro:arc195_e:201:bwd': 'factor_1'}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 0.5, 'mistral_3b': 0.5, 'mistral_8b': 0.5, 'qwen3_5_0_8b': 0.0, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 0.5, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0}"
1899_D,"['claude_3.7_sonnet:1899_D:3:fwd', 'gemini_2.5_flash_lite:1899_D:2:bwd']","['claude_3.7_sonnet:1899_D:3', 'gemini_2.5_flash_lite:1899_D:2']","['claude_3.7_sonnet', 'gemini_2.5_flash_lite']","['bwd', 'fwd']","{'claude_3.7_sonnet:1899_D:3:fwd': 'A', 'gemini_2.5_flash_lite:1899_D:2:bwd': 'B'}",2,easy,-2.9351965188980103,-1.52110093832016,0.8180090480787183,2.8436404948162854,2.843597108611253,"{'claude_3.7_sonnet:1899_D:3:fwd': 'factor_2', 'gemini_2.5_flash_lite:1899_D:2:bwd': 'factor_1'}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 0.5, 'qwen3_5_0_8b': 0.5, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 0.5, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0}"
3702,"['gemini_2.5_pro:3702:59:fwd', 'gemini_2.5_flash:3702:360:bwd', 'gemini_2.5_flash_lite:3702:144:bwd']","['gemini_2.5_pro:3702:59', 'gemini_2.5_flash:3702:360', 'gemini_2.5_flash_lite:3702:144']","['gemini_2.5_flash', 'gemini_2.5_flash_lite', 'gemini_2.5_pro']","['bwd', 'fwd']","{'gemini_2.5_pro:3702:59:fwd': 'A', 'gemini_2.5_flash:3702:360:bwd': 'B', 'gemini_2.5_flash_lite:3702:144:bwd': 'B'}",3,medium,-2.746137777964274,-1.3320422172546387,0.5986870922435068,3.9657969588216404,3.9645367449080986,"{'gemini_2.5_pro:3702:59:fwd': 'factor_1', 'gemini_2.5_flash:3702:360:bwd': 'factor_2', 'gemini_2.5_flash_lite:3702:144:bwd': 'factor_2'}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 0.6666666666666666, 'mistral_3b': 0.3333333333333333, 'mistral_8b': 0.6666666666666666, 'qwen3_5_0_8b': 0.3333333333333333, 'qwen3_5_27b': 0.6666666666666666, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 0.6666666666666666, 'qwen3_5_9b': 1.0}"
abc312_e,"['gemini_2.5_flash_lite:abc312_e:196:fwd', 'gemini_2.5_flash:abc312_e:147:fwd']","['gemini_2.5_flash_lite:abc312_e:196', 'gemini_2.5_flash:abc312_e:147']","['gemini_2.5_flash', 'gemini_2.5_flash_lite']",['fwd'],"{'gemini_2.5_flash_lite:abc312_e:196:fwd': 'A', 'gemini_2.5_flash:abc312_e:147:fwd': 'A'}",2,hard,-3.9440735578536987,-2.529978096485138,2.2120819802476093,1.7517268738593934,1.7530180909577353,"{'gemini_2.5_flash_lite:abc312_e:196:fwd': 'factor_1', 'gemini_2.5_flash:abc312_e:147:fwd': 'factor_2'}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 0.5, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 0.5, 'qwen3_5_4b': 0.5, 'qwen3_5_9b': 1.0}"
3471,"['claude_3.7_sonnet:3471:227:fwd', 'qwen3_235b:3471:42:fwd', 'claude_4_sonnet:3471:68:fwd', 'gemini_2.5_pro:3471:22:fwd']","['claude_3.7_sonnet:3471:227', 'qwen3_235b:3471:42', 'claude_4_sonnet:3471:68', 'gemini_2.5_pro:3471:22']","['claude_3.7_sonnet', 'claude_4_sonnet', 'gemini_2.5_pro', 'qwen3_235b']",['fwd'],"{'claude_3.7_sonnet:3471:227:fwd': 'A', 'qwen3_235b:3471:42:fwd': 'A', 'claude_4_sonnet:3471:68:fwd': 'A', 'gemini_2.5_pro:3471:22:fwd': 'A'}",4,medium,-4.97702831029892,-3.5629328787326813,2.196294772376732,3.080852419783008,3.0799912865498564,"{'claude_3.7_sonnet:3471:227:fwd': 'factor_1', 'qwen3_235b:3471:42:fwd': 'factor_2', 'claude_4_sonnet:3471:68:fwd': 'factor_2', 'gemini_2.5_pro:3471:22:fwd': 'factor_1'}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 0.75, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 0.75, 'qwen3_5_9b': 1.0}"
