item_id,difficulty,difficulty_centered,easiness_z,loading_factor_1,loading_factor_2,dominant_factor,item_id_meta,selected_order,pair_id,question_id,split,ordering,difficulty_meta,gold,difficulty_laplace_se,difficulty_centered_laplace_se,difficulty_centered_laplace_lo,difficulty_centered_laplace_hi,judge_pair_scores
gemini_2.5_flash:abc360_b:386:fwd,-1.236136555671692,0.17795896530151367,1.236136555671692,0.08103577792644501,2.009631633758545,factor_2,gemini_2.5_flash:abc360_b:386:fwd,967,gemini_2.5_flash:abc360_b:386,abc360_b,gemini_2.5_flash,fwd,hard,A,1.1159213781356812,1.122044324874878,-2.0212478637695312,2.3771657943725586,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash:2850:311:fwd,-1.2370424270629883,0.17705309391021729,1.2370424270629883,0.08140198886394501,2.0115749835968018,factor_2,gemini_2.5_flash:2850:311:fwd,892,gemini_2.5_flash:2850:311,2850,gemini_2.5_flash,fwd,easy,A,1.1162431240081787,1.1223640441894531,-2.022780418395996,2.3768868446350098,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash_lite:abc356_d:266:fwd,-1.237329363822937,0.17676615715026855,1.237329363822937,0.08121534436941147,2.012335777282715,factor_2,gemini_2.5_flash_lite:abc356_d:266:fwd,1277,gemini_2.5_flash_lite:abc356_d:266,abc356_d,gemini_2.5_flash_lite,fwd,hard,A,1.116336464881897,1.1224567890167236,-2.0232491493225098,2.376781463623047,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}"
claude_3.7_sonnet:abc397_b:318:fwd,-1.2374130487442017,0.1766824722290039,1.2374130487442017,-1.390127182006836,1.7102148532867432,factor_2,claude_3.7_sonnet:abc397_b:318:fwd,318,claude_3.7_sonnet:abc397_b:318,abc397_b,claude_3.7_sonnet,fwd,medium,A,1.0564887523651123,1.063011884689331,-1.9068207740783691,2.260185718536377,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash:abc366_e:214:fwd,-1.2413763999938965,0.17271912097930908,1.2413763999938965,0.08123967051506042,2.016029119491577,factor_2,gemini_2.5_flash:abc366_e:214:fwd,795,gemini_2.5_flash:abc366_e:214,abc366_e,gemini_2.5_flash,fwd,medium,A,1.1169291734695435,1.1230456829071045,-2.0284504890441895,2.3738884925842285,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}"
qwen3_235b:abc366_e:151:bwd,-1.241907000541687,0.17218852043151855,1.241907000541687,-0.9861981272697449,-5.087477207183838,factor_2,qwen3_235b:abc366_e:151:bwd,1551,qwen3_235b:abc366_e:151,abc366_e,qwen3_235b,bwd,hard,B,2.0289881229400635,2.0316901206970215,-3.8099241256713867,4.154301166534424,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_4_sonnet:abc351_d:196:bwd,-1.2511320114135742,0.16296350955963135,1.2511320114135742,-0.48450469970703125,-0.0008154052775353193,factor_1,claude_4_sonnet:abc351_d:196:bwd,2014,claude_4_sonnet:abc351_d:196,abc351_d,claude_4_sonnet,bwd,medium,B,0.8888773918151855,0.8967936038970947,-1.5947519540786743,1.920678973197937,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_4_sonnet:abc314_f:148:bwd,-1.2511992454528809,0.1628962755203247,1.2511992454528809,-0.4845314621925354,-0.0008037199731916189,factor_1,claude_4_sonnet:abc314_f:148:bwd,1966,claude_4_sonnet:abc314_f:148,abc314_f,claude_4_sonnet,bwd,hard,B,0.8888881206512451,0.8968042731285095,-1.594840168952942,1.9206327199935913,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_4_sonnet:abc334_c:172:bwd,-1.2512909173965454,0.16280460357666016,1.2512909173965454,-0.48454952239990234,-0.0007939951028674841,factor_1,claude_4_sonnet:abc334_c:172:bwd,1990,claude_4_sonnet:abc334_c:172,abc334_c,claude_4_sonnet,bwd,medium,B,0.8888964056968689,0.8968124389648438,-1.5949478149414062,1.9205570220947266,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_4_sonnet:abc319_e:151:bwd,-1.2515450716018677,0.1625504493713379,1.2515450716018677,-0.484670490026474,-0.0007421416230499744,factor_1,claude_4_sonnet:abc319_e:151:bwd,1969,claude_4_sonnet:abc319_e:151,abc319_e,claude_4_sonnet,bwd,hard,B,0.8889439702033997,0.8968595266342163,-1.5952942371368408,1.9203951358795166,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_4_sonnet:abc323_e:157:bwd,-1.2515473365783691,0.16254818439483643,1.2515473365783691,-0.4846802353858948,-0.0007384477648884058,factor_1,claude_4_sonnet:abc323_e:157:bwd,1975,claude_4_sonnet:abc323_e:157,abc323_e,claude_4_sonnet,bwd,easy,B,0.8889473676681519,0.8968629240989685,-1.5953031778335571,1.92039954662323,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_4_opus:abc341_f:130:bwd,-1.2516157627105713,0.16247975826263428,1.2516157627105713,-0.48466989398002625,-0.000740021700039506,factor_1,claude_4_opus:abc341_f:130:bwd,1748,claude_4_opus:abc341_f:130,abc341_f,claude_4_opus,bwd,easy,B,0.8889454007148743,0.8968609571456909,-1.5953677892684937,1.9203273057937622,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_4_sonnet:abc396_g:264:bwd,-1.252002477645874,0.16209304332733154,1.252002477645874,-0.48479628562927246,-0.0006815358065068722,factor_1,claude_4_sonnet:abc396_g:264:bwd,2082,claude_4_sonnet:abc396_g:264,abc396_g,claude_4_sonnet,bwd,medium,B,0.8889979720115662,0.8969130516052246,-1.5958565473556519,1.920042634010315,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
qwen3_235b:3203:18:fwd,-1.2559078931808472,0.1581876277923584,1.2559078931808472,9.878357887268066,-0.2157539278268814,factor_1,qwen3_235b:3203:18:fwd,1418,qwen3_235b:3203:18,3203,qwen3_235b,fwd,hard,A,2.8231520652770996,2.824445962905884,-5.3777265548706055,5.6941022872924805,"{'claude_haiku_4_5': 1.0, 'mistral_3b': None, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
claude_4_opus:abc369_d:153:bwd,-1.2601220607757568,0.15397346019744873,1.2601220607757568,0.6111322045326233,-0.6124885082244873,factor_2,claude_4_opus:abc369_d:153:bwd,1771,claude_4_opus:abc369_d:153,abc369_d,claude_4_opus,bwd,easy,B,1.1162409782409668,1.1223618984222412,-2.04585599899292,2.3538026809692383,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_4_sonnet:3562:77:bwd,-1.2643628120422363,0.14973270893096924,1.2643628120422363,0.6132294535636902,-0.6145056486129761,factor_2,claude_4_sonnet:3562:77:bwd,1895,claude_4_sonnet:3562:77,3562,claude_4_sonnet,bwd,easy,B,1.1182533502578735,1.1243613958358765,-2.054015636444092,2.3534812927246094,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_3.7_sonnet:3387:41:bwd,-1.2668732404708862,0.14722228050231934,1.2668732404708862,-1.5236691236495972,-8.073334693908691,factor_2,claude_3.7_sonnet:3387:41:bwd,41,claude_3.7_sonnet:3387:41,3387,claude_3.7_sonnet,bwd,easy,B,3.4783225059509277,3.4788084030151367,-6.671242713928223,6.965686798095703,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_4_opus:3414:34:fwd,-1.2693811655044556,0.14471435546875,1.2693811655044556,10.173445701599121,-0.22110843658447266,factor_1,claude_4_opus:3414:34:fwd,1652,claude_4_opus:3414:34,3414,claude_4_opus,fwd,medium,A,2.93405818939209,2.935199737548828,-5.608277320861816,5.897706031799316,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
claude_4_opus:abc330_d:123:bwd,-1.2729072570800781,0.14118826389312744,1.2729072570800781,-1.019041895866394,-5.2484941482543945,factor_2,claude_4_opus:abc330_d:123:bwd,1741,claude_4_opus:abc330_d:123,abc330_d,claude_4_opus,bwd,easy,B,2.0880112648010254,2.0905818939208984,-3.9563522338867188,4.2387285232543945,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash:abc394_e:278:bwd,-1.2781521081924438,0.13594341278076172,1.2781521081924438,-1.480204701423645,-7.821141719818115,factor_2,gemini_2.5_flash:abc394_e:278:bwd,859,gemini_2.5_flash:abc394_e:278,abc394_e,gemini_2.5_flash,bwd,medium,B,3.3305275440216064,3.331178903579712,-6.393167495727539,6.6650543212890625,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash:3789:124:bwd,-1.282070279121399,0.13202524185180664,1.282070279121399,-0.2351248413324356,-0.1370360553264618,factor_1,gemini_2.5_flash:3789:124:bwd,705,gemini_2.5_flash:3789:124,3789,gemini_2.5_flash,bwd,hard,B,0.8240180015563965,0.8326146602630615,-1.4998995065689087,1.763949990272522,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}"
qwen3_235b:abc359_e:148:bwd,-1.283522129058838,0.13057339191436768,1.283522129058838,-0.025102827697992325,0.06307580322027206,factor_2,qwen3_235b:abc359_e:148:bwd,1548,qwen3_235b:abc359_e:148,abc359_e,qwen3_235b,bwd,easy,B,0.8207486271858215,0.8293822407722473,-1.4950158596038818,1.7561626434326172,"{'claude_haiku_4_5': 1.0, 'mistral_3b': None, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash_lite:abc366_b:292:bwd,-1.2851468324661255,0.12894868850708008,1.2851468324661255,-0.47539961338043213,0.05752081423997879,factor_1,gemini_2.5_flash_lite:abc366_b:292:bwd,1303,gemini_2.5_flash_lite:abc366_b:292,abc366_b,gemini_2.5_flash_lite,bwd,medium,B,0.8538033962249756,0.8620755076408386,-1.56071937084198,1.8186167478561401,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}"
claude_4_opus:abc312_c:102:bwd,-1.2877863645553589,0.12630915641784668,1.2877863645553589,0.5958136916160583,-0.5968052744865417,factor_2,claude_4_opus:abc312_c:102:bwd,1720,claude_4_opus:abc312_c:102,abc312_c,claude_4_opus,bwd,medium,B,1.1219033002853394,1.1279881000518799,-2.084547519683838,2.3371658325195312,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_4_opus:arc194_a:195:bwd,-1.2900766134262085,0.12401890754699707,1.2900766134262085,-1.4832664728164673,-7.830131530761719,factor_2,claude_4_opus:arc194_a:195:bwd,1813,claude_4_opus:arc194_a:195,arc194_a,claude_4_opus,bwd,medium,B,3.340315580368042,3.3409557342529297,-6.424254417419434,6.672292709350586,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
qwen3_235b:3562:55:fwd,-1.3017696142196655,0.11232590675354004,1.3017696142196655,9.596052169799805,-0.19801931083202362,factor_1,qwen3_235b:3562:55:fwd,1455,qwen3_235b:3562:55,3562,qwen3_235b,fwd,medium,A,2.716019630432129,2.717468500137329,-5.213912010192871,5.438564300537109,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_flash:abc368_a:397:bwd,-1.3023452758789062,0.11175024509429932,1.3023452758789062,-1.078923225402832,-5.56287956237793,factor_2,gemini_2.5_flash:abc368_a:397:bwd,978,gemini_2.5_flash:abc368_a:397,abc368_a,gemini_2.5_flash,bwd,easy,B,2.2096149921417236,2.2119317054748535,-4.223636150360107,4.447136402130127,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_4_opus:abc310_e:99:fwd,-1.3047616481781006,0.10933387279510498,1.3047616481781006,0.35945671796798706,0.49883097410202026,factor_2,claude_4_opus:abc310_e:99:fwd,1717,claude_4_opus:abc310_e:99,abc310_e,claude_4_opus,fwd,easy,A,1.0889630317687988,1.0952625274658203,-2.0373806953430176,2.2560486793518066,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_pro:3584:36:fwd,-1.3056480884552002,0.10844743251800537,1.3056480884552002,0.35943230986595154,0.49892374873161316,factor_2,gemini_2.5_pro:3584:36:fwd,361,gemini_2.5_pro:3584:36,3584,gemini_2.5_pro,fwd,medium,A,1.089089035987854,1.0953876972198486,-2.038512706756592,2.2554073333740234,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_3.7_sonnet:abc324_c:264:fwd,-1.3056609630584717,0.10843455791473389,1.3056609630584717,0.35943910479545593,0.49892157316207886,factor_2,claude_3.7_sonnet:abc324_c:264:fwd,264,claude_3.7_sonnet:abc324_c:264,abc324_c,claude_3.7_sonnet,fwd,medium,A,1.0890926122665405,1.0953911542892456,-2.038532257080078,2.255401134490967,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_4_opus:abc391_f:179:fwd,-1.305977463722229,0.10811805725097656,1.305977463722229,0.3594339191913605,0.4989703595638275,factor_2,claude_4_opus:abc391_f:179:fwd,1797,claude_4_opus:abc391_f:179,abc391_f,claude_4_opus,fwd,medium,A,1.0891438722610474,1.0954421758651733,-2.0389485359191895,2.2551846504211426,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_3.7_sonnet:abc344_e:130:fwd,-1.3060376644134521,0.10805785655975342,1.3060376644134521,0.3594253957271576,0.4992361068725586,factor_2,claude_3.7_sonnet:abc344_e:130:fwd,130,claude_3.7_sonnet:abc344_e:130,abc344_e,claude_3.7_sonnet,fwd,easy,A,1.0892295837402344,1.0955272912979126,-2.039175510406494,2.25529146194458,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash_lite:abc379_f:328:fwd,-1.3064950704574585,0.10760045051574707,1.3064950704574585,0.35940319299697876,0.49912747740745544,factor_2,gemini_2.5_flash_lite:abc379_f:328:fwd,1339,gemini_2.5_flash_lite:abc379_f:328,abc379_f,gemini_2.5_flash_lite,fwd,medium,A,1.089242696762085,1.0955402851104736,-2.039658546447754,2.254859447479248,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_4_opus:abc320_e:109:fwd,-1.3067046403884888,0.1073908805847168,1.3067046403884888,0.3594196140766144,0.4992033541202545,factor_2,claude_4_opus:abc320_e:109:fwd,1727,claude_4_opus:abc320_e:109,abc320_e,claude_4_opus,fwd,easy,A,1.0892980098724365,1.0955952405929565,-2.039975881576538,2.2547576427459717,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
qwen3_235b:abc319_e:118:fwd,-1.3069357872009277,0.10715973377227783,1.3069357872009277,0.3593873679637909,0.49923694133758545,factor_2,qwen3_235b:abc319_e:118:fwd,1518,qwen3_235b:abc319_e:118,abc319_e,qwen3_235b,fwd,easy,A,1.08932363986969,1.0956206321716309,-2.040256977081299,2.2545762062072754,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash:abc381_c:409:fwd,-1.308110237121582,0.10598528385162354,1.308110237121582,0.3593556582927704,0.4994107484817505,factor_2,gemini_2.5_flash:abc381_c:409:fwd,990,gemini_2.5_flash:abc381_c:409,abc381_c,gemini_2.5_flash,fwd,hard,A,1.08950674533844,1.0958025455474854,-2.041787624359131,2.253758430480957,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
qwen3_235b:3770:95:fwd,-1.3120075464248657,0.10208797454833984,1.3120075464248657,9.988977432250977,-0.20761869847774506,factor_1,qwen3_235b:3770:95:fwd,1495,qwen3_235b:3770:95,3770,qwen3_235b,fwd,easy,A,2.8600754737854004,2.8613178730010986,-5.506094932556152,5.710270881652832,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
claude_3.7_sonnet:abc370_e:146:fwd,-1.3123501539230347,0.1017453670501709,1.3123501539230347,0.3591557741165161,0.5006590485572815,factor_2,claude_3.7_sonnet:abc370_e:146:fwd,146,claude_3.7_sonnet:abc370_e:146,abc370_e,claude_3.7_sonnet,fwd,easy,A,1.0903265476226807,1.0966168642044067,-2.047623634338379,2.2511143684387207,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_4_opus:3562:49:bwd,-1.3157155513763428,0.09837996959686279,1.3157155513763428,0.588905930519104,-0.5891790986061096,factor_2,claude_4_opus:3562:49:bwd,1667,claude_4_opus:3562:49,3562,claude_4_opus,bwd,medium,B,1.1299694776535034,1.1360034942626953,-2.1281867027282715,2.324946880340576,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_4_sonnet:3799:125:fwd,-1.3201751708984375,0.09392035007476807,1.3201751708984375,9.990665435791016,-0.20605280995368958,factor_1,claude_4_sonnet:3799:125:fwd,1943,claude_4_sonnet:3799:125,3799,claude_4_sonnet,fwd,hard,A,2.8599183559417725,2.8611607551574707,-5.513955116271973,5.70179557800293,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_flash_lite:3411:74:bwd,-1.3273435831069946,0.08675193786621094,1.3273435831069946,-1.3737832307815552,-7.19056510925293,factor_2,gemini_2.5_flash_lite:3411:74:bwd,1085,gemini_2.5_flash_lite:3411:74,3411,gemini_2.5_flash_lite,bwd,hard,B,2.9834401607513428,2.984516143798828,-5.762899875640869,5.936403751373291,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash_lite:abc360_b:274:bwd,-1.337649941444397,0.0764455795288086,1.337649941444397,-1.1178300380706787,-5.754990577697754,factor_2,gemini_2.5_flash_lite:abc360_b:274:bwd,1285,gemini_2.5_flash_lite:abc360_b:274,abc360_b,gemini_2.5_flash_lite,bwd,medium,B,2.289398431777954,2.291560173034668,-4.415012359619141,4.567903518676758,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
