item_id,difficulty,difficulty_centered,easiness_z,loading_factor_1,loading_factor_2,dominant_factor,item_id_meta,selected_order,pair_id,question_id,split,ordering,difficulty_meta,gold,difficulty_laplace_se,difficulty_centered_laplace_se,difficulty_centered_laplace_lo,difficulty_centered_laplace_hi
claude_3.7_sonnet:abc368_c:297:fwd,-2.6807435,-1.2666479,2.6807435,6.1670866,2.273447,factor_1,claude_3.7_sonnet:abc368_c:297:fwd,297,claude_3.7_sonnet:abc368_c:297,abc368_c,claude_3.7_sonnet,fwd,easy,A,3.7933707,3.7935293,-8.701965,6.1686697
claude_4_opus:abc333_d:125:fwd,-2.6878934,-1.2737979,2.6878934,4.743012,2.4329805,factor_1,claude_4_opus:abc333_d:125:fwd,1743,claude_4_opus:abc333_d:125,abc333_d,claude_4_opus,fwd,medium,A,3.2289357,3.2297056,-7.604021,5.056425
gemini_2.5_flash:abc359_c:203:bwd,-2.6889482,-1.2748526,2.6889482,3.4952643,-7.5096865,factor_2,gemini_2.5_flash:abc359_c:203:bwd,784,gemini_2.5_flash:abc359_c:203,abc359_c,gemini_2.5_flash,bwd,medium,B,4.4526873,4.452242,-10.001247,7.451542
gemini_2.5_flash_lite:abc363_e:287:bwd,-2.712517,-1.2984215,2.712517,0.22387032,-4.449577,factor_2,gemini_2.5_flash_lite:abc363_e:287:bwd,1298,gemini_2.5_flash_lite:abc363_e:287,abc363_e,gemini_2.5_flash_lite,bwd,easy,B,5.2423835,5.2413106,-11.571391,8.974547
gemini_2.5_flash_lite:abc399_c:376:bwd,-2.7159266,-1.3018311,2.7159266,2.7723737,-5.7952275,factor_2,gemini_2.5_flash_lite:abc399_c:376:bwd,1387,gemini_2.5_flash_lite:abc399_c:376,abc399_c,gemini_2.5_flash_lite,bwd,medium,B,4.0145926,4.014538,-9.170325,6.566663
gemini_2.5_flash:abc376_d:231:bwd,-2.7176042,-1.3035086,2.7176042,-2.2911046,-4.8533816,factor_2,gemini_2.5_flash:abc376_d:231:bwd,812,gemini_2.5_flash:abc376_d:231,abc376_d,gemini_2.5_flash,bwd,easy,B,5.9601793,5.958594,-12.982353,10.375336
qwen3_235b:abc394_d:199:fwd,-2.725265,-1.3111695,2.725265,3.277156,2.967472,factor_1,qwen3_235b:abc394_d:199:fwd,1599,qwen3_235b:abc394_d:199,abc394_d,qwen3_235b,fwd,hard,A,2.8031735,2.8044958,-6.8079815,4.1856422
gemini_2.5_flash:abc301_e:132:bwd,-2.7263923,-1.3122967,2.7263923,0.17501782,-4.18222,factor_2,gemini_2.5_flash:abc301_e:132:bwd,713,gemini_2.5_flash:abc301_e:132,abc301_e,gemini_2.5_flash,bwd,medium,B,4.857611,4.8568335,-10.831691,8.207097
gemini_2.5_flash:abc388_f:264:fwd,-2.7300243,-1.3159288,2.7300243,6.3212924,2.2889564,factor_1,gemini_2.5_flash:abc388_f:264:fwd,845,gemini_2.5_flash:abc388_f:264,abc388_f,gemini_2.5_flash,fwd,medium,A,3.899749,3.8998034,-8.959543,6.327686
gemini_2.5_pro:3805:221:bwd,-2.7358515,-1.321756,2.7358515,0.6533443,-7.0122156,factor_2,gemini_2.5_pro:3805:221:bwd,546,gemini_2.5_pro:3805:221,3805,gemini_2.5_pro,bwd,easy,B,9.299653,9.296031,-19.541977,16.898464
claude_4_opus:3692:67:bwd,-2.737626,-1.3235306,2.737626,0.27508217,-4.8289948,factor_2,claude_4_opus:3692:67:bwd,1685,claude_4_opus:3692:67,3692,claude_4_opus,bwd,hard,B,5.876521,5.8749933,-12.838517,10.191457
qwen3_235b:abc397_b:204:bwd,-2.7395842,-1.3254887,2.7395842,-2.9738362,-5.062591,factor_2,qwen3_235b:abc397_b:204:bwd,1604,qwen3_235b:abc397_b:204,abc397_b,qwen3_235b,bwd,hard,B,6.020228,6.0186014,-13.121948,10.47097
gemini_2.5_flash:abc312_f:148:bwd,-2.7412848,-1.3271893,2.7412848,0.49407157,-6.458522,factor_2,gemini_2.5_flash:abc312_f:148:bwd,729,gemini_2.5_flash:abc312_f:148,abc312_f,gemini_2.5_flash,bwd,medium,B,8.411887,8.4087715,-17.80838,15.154002
claude_3.7_sonnet:abc357_d:291:bwd,-2.746287,-1.3321916,2.746287,-2.2077997,-4.060942,factor_2,claude_3.7_sonnet:abc357_d:291:bwd,291,claude_3.7_sonnet:abc357_d:291,abc357_d,claude_3.7_sonnet,bwd,easy,B,5.518514,5.5172386,-12.145979,9.481596
gemini_2.5_pro:3789:219:bwd,-2.7517958,-1.3377002,2.7517958,-0.9720141,0.48528257,factor_1,gemini_2.5_pro:3789:219:bwd,544,gemini_2.5_pro:3789:219,3789,gemini_2.5_pro,bwd,hard,B,1.0789264,1.0852937,-3.4648757,0.7894753
gemini_2.5_flash:arc189_c:427:bwd,-2.7617831,-1.3476876,2.7617831,-2.1598759,-2.0512042,factor_1,gemini_2.5_flash:arc189_c:427:bwd,1008,gemini_2.5_flash:arc189_c:427,arc189_c,gemini_2.5_flash,bwd,hard,B,4.416481,4.416066,-10.003178,7.307802
claude_3.7_sonnet:3714:78:bwd,-2.7668495,-1.352754,2.7668495,1.9356551,-4.0249405,factor_2,claude_3.7_sonnet:3714:78:bwd,78,claude_3.7_sonnet:3714:78,3714,claude_3.7_sonnet,bwd,medium,B,3.4790847,3.4795697,-8.17271,5.4672027
gemini_2.5_flash_lite:abc310_e:190:bwd,-2.7681649,-1.3540694,2.7681649,0.5286818,-3.5393372,factor_2,gemini_2.5_flash_lite:abc310_e:190:bwd,1201,gemini_2.5_flash_lite:abc310_e:190,abc310_e,gemini_2.5_flash_lite,bwd,easy,B,5.327321,5.3261847,-11.793392,9.085253
claude_3.7_sonnet:abc331_c:271:bwd,-2.768633,-1.3545374,2.768633,0.33248416,-5.1105704,factor_2,claude_3.7_sonnet:abc331_c:271:bwd,271,claude_3.7_sonnet:abc331_c:271,abc331_c,claude_3.7_sonnet,bwd,easy,B,6.3904734,6.388599,-13.876191,11.167117
qwen3_235b:abc384_e:179:fwd,-2.777417,-1.3633214,2.777417,-0.71248794,7.473909,factor_2,qwen3_235b:abc384_e:179:fwd,1579,qwen3_235b:abc384_e:179,abc384_e,qwen3_235b,fwd,hard,A,1.5333494,1.5374691,-4.376761,1.6501182
gemini_2.5_flash_lite:3725:151:bwd,-2.7829206,-1.3688251,2.7829206,0.21397166,-4.618119,factor_2,gemini_2.5_flash_lite:3725:151:bwd,1162,gemini_2.5_flash_lite:3725:151,3725,gemini_2.5_flash_lite,bwd,hard,B,5.629482,5.6281266,-12.399953,9.662303
claude_4_sonnet:3166:31:bwd,-2.7844272,-1.3703316,2.7844272,-0.1498627,-0.4804543,factor_2,claude_4_sonnet:3166:31:bwd,1849,claude_4_sonnet:3166:31,3166,claude_4_sonnet,bwd,hard,B,1.1756953,1.1814533,-3.6859803,0.9453169
gemini_2.5_pro:3788:71:bwd,-2.7881722,-1.3740767,2.7881722,3.1187367,-6.5783234,factor_2,gemini_2.5_pro:3788:71:bwd,396,gemini_2.5_pro:3788:71,3788,gemini_2.5_pro,bwd,easy,B,4.3909492,4.390557,-9.9795685,7.231415
claude_3.7_sonnet:3224:25:bwd,-2.7898366,-1.3757411,2.7898366,0.19411735,-4.365863,factor_2,claude_3.7_sonnet:3224:25:bwd,25,claude_3.7_sonnet:3224:25,3224,claude_3.7_sonnet,bwd,easy,B,5.241115,5.240043,-11.646226,8.894744
gemini_2.5_flash:3395:338:bwd,-2.7912064,-1.3771108,2.7912064,0.14144717,-4.113797,factor_2,gemini_2.5_flash:3395:338:bwd,919,gemini_2.5_flash:3395:338,3395,gemini_2.5_flash,bwd,easy,B,4.845565,4.8447967,-10.872912,8.118691
gemini_2.5_pro:3692:55:bwd,-2.8022666,-1.3881711,2.8022666,2.0718863,-4.358052,factor_2,gemini_2.5_pro:3692:55:bwd,380,gemini_2.5_pro:3692:55,3692,gemini_2.5_pro,bwd,hard,B,3.6729226,3.6732025,-8.587648,5.811306
qwen3_235b:3692:77:bwd,-2.8147113,-1.4006158,2.8147113,-0.9883624,0.4918191,factor_1,qwen3_235b:3692:77:bwd,1477,qwen3_235b:3692:77,3692,qwen3_235b,bwd,medium,B,1.0868813,1.0931947,-3.5432777,0.742046
gemini_2.5_flash:abc376_e:232:bwd,-2.8157976,-1.401702,2.8157976,0.06882542,-3.6967552,factor_2,gemini_2.5_flash:abc376_e:232:bwd,813,gemini_2.5_flash:abc376_e:232,abc376_e,gemini_2.5_flash,bwd,medium,B,4.2319317,4.231678,-9.695791,6.8923874
claude_4_opus:abc342_e:132:bwd,-2.8185446,-1.4044491,2.8185446,0.2727087,-4.837214,factor_2,claude_4_opus:abc342_e:132:bwd,1750,claude_4_opus:abc342_e:132,abc342_e,claude_4_opus,bwd,medium,B,6.0596013,6.057948,-13.278028,10.469129
gemini_2.5_pro:abc377_f:138:bwd,-2.8237348,-1.4096392,2.8237348,2.3378248,-4.874574,factor_2,gemini_2.5_pro:abc377_f:138:bwd,463,gemini_2.5_pro:abc377_f:138,abc377_f,gemini_2.5_pro,bwd,easy,B,3.9169972,3.9170349,-9.087028,6.2677493
claude_3.7_sonnet:abc383_c:304:fwd,-2.8299108,-1.4158152,2.8299108,4.776756,2.5966012,factor_1,claude_3.7_sonnet:abc383_c:304:fwd,304,claude_3.7_sonnet:abc383_c:304,abc383_c,claude_3.7_sonnet,fwd,hard,A,3.39603,3.396607,-8.073165,5.241534
claude_3.7_sonnet:2849:10:fwd,-2.8515606,-1.4374651,2.8515606,-0.7144227,7.338675,factor_2,claude_3.7_sonnet:2849:10:fwd,10,claude_3.7_sonnet:2849:10,2849,claude_3.7_sonnet,fwd,medium,A,1.5104705,1.5146743,-4.4062266,1.5312966
claude_3.7_sonnet:abc348_d:285:fwd,-2.8531685,-1.439073,2.8531685,4.9887924,2.5214765,factor_1,claude_3.7_sonnet:abc348_d:285:fwd,285,claude_3.7_sonnet:abc348_d:285,abc348_d,claude_3.7_sonnet,fwd,medium,A,3.4446094,3.4451323,-8.191532,5.3133864
gemini_2.5_pro:3531:215:fwd,-2.8545916,-1.4404961,2.8545916,4.0809913,2.841567,factor_1,gemini_2.5_pro:3531:215:fwd,540,gemini_2.5_pro:3531:215,3531,gemini_2.5_pro,fwd,hard,A,3.2050283,3.2058268,-7.7239165,4.8429246
claude_4_opus:3033:14:bwd,-2.8595307,-1.4454352,2.8595307,-2.5100894,-2.306289,factor_1,claude_4_opus:3033:14:bwd,1632,claude_4_opus:3033:14,3033,claude_4_opus,bwd,medium,B,4.71382,4.7131577,-10.683225,7.792354
claude_3.7_sonnet:1883_B:1:fwd,-2.8709896,-1.456894,2.8709896,4.774757,2.6565478,factor_1,claude_3.7_sonnet:1883_B:1:fwd,1,claude_3.7_sonnet:1883_B:1,1883_B,claude_3.7_sonnet,fwd,medium,A,3.4504187,3.4509351,-8.220727,5.306939
gemini_2.5_pro:3460:21:bwd,-2.8759067,-1.4618112,2.8759067,-2.0637114,-3.1181762,factor_2,gemini_2.5_pro:3460:21:bwd,346,gemini_2.5_pro:3460:21,3460,gemini_2.5_pro,bwd,medium,B,5.2020893,5.2010465,-11.655863,8.732241
claude_4_opus:abc315_c:106:bwd,-2.878055,-1.4639596,2.878055,0.4699596,-6.301137,factor_2,claude_4_opus:abc315_c:106:bwd,1724,claude_4_opus:abc315_c:106,abc315_c,claude_4_opus,bwd,easy,B,8.685703,8.682429,-18.48152,15.553601
claude_4_sonnet:3692:105:bwd,-2.8997993,-1.4857038,2.8997993,3.509766,-7.4824758,factor_2,claude_4_sonnet:3692:105:bwd,1923,claude_4_sonnet:3692:105,3692,claude_4_sonnet,bwd,medium,B,4.9247785,4.923948,-11.1366415,8.165235
gemini_2.5_flash:abc362_e:208:bwd,-2.9027584,-1.4886628,2.9027584,-2.2582672,-3.4185505,factor_2,gemini_2.5_flash:abc362_e:208:bwd,789,gemini_2.5_flash:abc362_e:208,abc362_e,gemini_2.5_flash,bwd,hard,B,5.509294,5.508025,-12.284392,9.307067
qwen3_235b:abc368_f:155:fwd,-2.9034438,-1.4893483,2.9034438,5.121724,2.6193511,factor_1,qwen3_235b:abc368_f:155:fwd,1555,qwen3_235b:abc368_f:155,abc368_f,qwen3_235b,fwd,easy,A,3.611102,3.6114461,-8.567782,5.589086
gemini_2.5_flash_lite:3751:156:bwd,-2.9052567,-1.4911612,2.9052567,-2.4524965,-4.2850723,factor_2,gemini_2.5_flash_lite:3751:156:bwd,1167,gemini_2.5_flash_lite:3751:156,3751,gemini_2.5_flash_lite,bwd,easy,B,6.090246,6.088572,-13.424763,10.44244
gemini_2.5_flash:3192:324:fwd,-2.911782,-1.4976865,2.911782,4.4531174,2.675224,factor_1,gemini_2.5_flash:3192:324:fwd,905,gemini_2.5_flash:3192:324,3192,gemini_2.5_flash,fwd,medium,A,3.2897818,3.2904801,-7.9470277,4.951655
claude_4_sonnet:abc380_f:240:fwd,-2.914502,-1.5004064,2.914502,4.7953367,2.6360464,factor_1,claude_4_sonnet:abc380_f:240:fwd,2058,claude_4_sonnet:abc380_f:240,abc380_f,claude_4_sonnet,fwd,hard,A,3.4476106,3.4481304,-8.258742,5.2579293
gemini_2.5_pro:abc375_g:136:bwd,-2.9145348,-1.5004393,2.9145348,-2.1978838,-3.241969,factor_2,gemini_2.5_pro:abc375_g:136:bwd,461,gemini_2.5_pro:abc375_g:136,abc375_g,gemini_2.5_pro,bwd,medium,B,5.41678,5.4155784,-12.114973,9.114094
gemini_2.5_flash:3608:79:bwd,-2.9192975,-1.5052019,2.9192975,0.22953895,-4.8087,factor_2,gemini_2.5_flash:3608:79:bwd,660,gemini_2.5_flash:3608:79,3608,gemini_2.5_flash,bwd,easy,B,6.2234116,6.2216477,-13.699632,10.689227
claude_3.7_sonnet:abc334_d:123:bwd,-2.919848,-1.5057524,2.919848,1.9332565,-4.06928,factor_2,claude_3.7_sonnet:abc334_d:123:bwd,123,claude_3.7_sonnet:abc334_d:123,abc334_d,claude_3.7_sonnet,bwd,easy,B,3.721024,3.721255,-8.799413,5.7879076
gemini_2.5_flash_lite:3203:39:bwd,-2.9234824,-1.5093869,2.9234824,-2.5878081,-4.978395,factor_2,gemini_2.5_flash_lite:3203:39:bwd,1050,gemini_2.5_flash_lite:3203:39,3203,gemini_2.5_flash_lite,bwd,hard,B,6.6341157,6.6320825,-14.508269,11.489495
claude_4_sonnet:abc359_c:204:bwd,-2.9243562,-1.5102607,2.9243562,-0.1673774,-0.49568987,factor_2,claude_4_sonnet:abc359_c:204:bwd,2022,claude_4_sonnet:abc359_c:204,abc359_c,claude_4_sonnet,bwd,hard,B,1.1923887,1.1980509,-3.8584404,0.8379191
gemini_2.5_flash:abc326_d:164:bwd,-2.9254405,-1.511345,2.9254405,0.23395735,-4.787073,factor_2,gemini_2.5_flash:abc326_d:164:bwd,745,gemini_2.5_flash:abc326_d:164,abc326_d,gemini_2.5_flash,bwd,medium,B,6.199203,6.1974554,-13.658358,10.635668
claude_3.7_sonnet:abc322_d:262:fwd,-2.9322853,-1.5181898,2.9322853,5.867693,2.7093406,factor_1,claude_3.7_sonnet:abc322_d:262:fwd,262,claude_3.7_sonnet:abc322_d:262,abc322_d,claude_3.7_sonnet,fwd,medium,A,4.1017213,4.1015854,-9.557297,6.5209174
gemini_2.5_flash_lite:3832:172:bwd,-2.9391952,-1.5250996,2.9391952,3.3604403,-7.142704,factor_2,gemini_2.5_flash_lite:3832:172:bwd,1183,gemini_2.5_flash_lite:3832:172,3832,gemini_2.5_flash_lite,bwd,easy,B,4.9035363,4.9027224,-11.134436,8.084236
claude_4_opus:3141:17:bwd,-2.9426377,-1.5285422,2.9426377,-0.16958892,-0.49790722,factor_2,claude_4_opus:3141:17:bwd,1635,claude_4_opus:3141:17,3141,claude_4_opus,bwd,easy,B,1.1945848,1.2002345,-3.881002,0.8239175
gemini_2.5_flash_lite:abc338_e:239:fwd,-2.9533312,-1.5392357,2.9533312,5.9692316,2.4968092,factor_1,gemini_2.5_flash_lite:abc338_e:239:fwd,1250,gemini_2.5_flash_lite:abc338_e:239,abc338_e,gemini_2.5_flash_lite,fwd,hard,A,3.965175,3.9651668,-9.310963,6.2324915
qwen3_235b:abc309_e:113:fwd,-2.9550354,-1.5409399,2.9550354,3.643254,3.159406,factor_1,qwen3_235b:abc309_e:113:fwd,1513,qwen3_235b:abc309_e:113,abc309_e,qwen3_235b,fwd,hard,A,3.1598997,3.1607528,-7.7360153,4.6541357
gemini_2.5_flash:abc356_e:198:fwd,-2.9557462,-1.5416507,2.9557462,4.1369357,3.0510042,factor_1,gemini_2.5_flash:abc356_e:198:fwd,779,gemini_2.5_flash:abc356_e:198,abc356_e,gemini_2.5_flash,fwd,hard,A,3.397547,3.3981223,-8.20197,5.118669
gemini_2.5_flash_lite:3528:96:bwd,-2.957061,-1.5429655,2.957061,-2.3374455,-3.6249907,factor_2,gemini_2.5_flash_lite:3528:96:bwd,1107,gemini_2.5_flash_lite:3528:96,3528,gemini_2.5_flash_lite,bwd,hard,B,5.7816377,5.7801757,-12.87211,9.786179
gemini_2.5_flash:abc354_e:196:bwd,-2.9704523,-1.5563568,2.9704523,0.34418797,-5.5528717,factor_2,gemini_2.5_flash:abc354_e:196:bwd,777,gemini_2.5_flash:abc354_e:196,abc354_e,gemini_2.5_flash,bwd,easy,B,7.6872272,7.68454,-16.618055,13.505342
claude_3.7_sonnet:abc311_d:98:fwd,-2.9774492,-1.5633537,2.9774492,4.6971645,2.8767288,factor_1,claude_3.7_sonnet:abc311_d:98:fwd,98,claude_3.7_sonnet:abc311_d:98,abc311_d,claude_3.7_sonnet,fwd,medium,A,3.6054955,3.6058455,-8.630811,5.5041037
claude_4_sonnet:3737:112:bwd,-2.98339,-1.5692946,2.98339,-0.17472118,-0.5024142,factor_2,claude_4_sonnet:3737:112:bwd,1930,claude_4_sonnet:3737:112,3737,claude_4_sonnet,bwd,easy,B,1.1990945,1.2047188,-3.9305434,0.7919544
qwen3_235b:3460:40:fwd,-2.9841597,-1.5700642,2.9841597,9.088296,2.4701147,factor_1,qwen3_235b:3460:40:fwd,1440,qwen3_235b:3460:40,3460,qwen3_235b,fwd,medium,A,5.8751044,5.873578,-13.082278,9.942149
claude_4_sonnet:abc370_e:220:bwd,-2.984384,-1.5702885,2.984384,-0.17493686,-0.5025428,factor_2,claude_4_sonnet:abc370_e:220:bwd,2038,claude_4_sonnet:abc370_e:220,abc370_e,claude_4_sonnet,bwd,easy,B,1.1990701,1.2046945,-3.93149,0.79091275
claude_4_opus:abc353_c:140:fwd,-2.9981983,-1.5841027,2.9981983,5.0792127,2.6905887,factor_1,claude_4_opus:abc353_c:140:fwd,1758,claude_4_opus:abc353_c:140,abc353_c,claude_4_opus,fwd,hard,A,3.664989,3.6652772,-8.768046,5.599841
claude_4_sonnet:3680:100:bwd,-3.0068455,-1.59275,3.0068455,0.12766182,-4.289411,factor_2,claude_4_sonnet:3680:100:bwd,1918,claude_4_sonnet:3680:100,3680,claude_4_sonnet,bwd,easy,B,5.4556336,5.454404,-12.283381,9.097882
gemini_2.5_flash:3784:122:bwd,-3.0088968,-1.5948013,3.0088968,0.24119283,-4.915734,factor_2,gemini_2.5_flash:3784:122:bwd,703,gemini_2.5_flash:3784:122,3784,gemini_2.5_flash,bwd,hard,B,6.612609,6.61059,-14.551558,11.361956
gemini_2.5_flash_lite:abc311_b:192:bwd,-3.009927,-1.5958315,3.009927,-2.526847,-2.8510747,factor_2,gemini_2.5_flash_lite:abc311_b:192:bwd,1203,gemini_2.5_flash_lite:abc311_b:192,abc311_b,gemini_2.5_flash_lite,bwd,medium,B,5.386894,5.3857145,-12.151833,8.960169
gemini_2.5_pro:abc309_e:80:bwd,-3.01279,-1.5986944,3.01279,2.4417734,-5.08773,factor_2,gemini_2.5_pro:abc309_e:80:bwd,405,gemini_2.5_pro:abc309_e:80,abc309_e,gemini_2.5_pro,bwd,easy,B,4.3562055,4.3558426,-10.136147,6.9387574
claude_4_sonnet:3655:97:fwd,-3.0156765,-1.601581,3.0156765,4.149925,3.180179,factor_1,claude_4_sonnet:3655:97:fwd,1915,claude_4_sonnet:3655:97,3655,claude_4_sonnet,fwd,medium,A,3.5029693,3.5034285,-8.468301,5.2651386
gemini_2.5_flash_lite:abc368_e:300:bwd,-3.018802,-1.6047064,3.018802,-2.6535082,-3.001579,factor_2,gemini_2.5_flash_lite:abc368_e:300:bwd,1311,gemini_2.5_flash_lite:abc368_e:300,abc368_e,gemini_2.5_flash_lite,bwd,hard,B,5.473053,5.4718103,-12.329455,9.120042
gemini_2.5_pro:3243:7:fwd,-3.0237367,-1.6096412,3.0237367,4.732375,2.9329145,factor_1,gemini_2.5_pro:3243:7:fwd,332,gemini_2.5_pro:3243:7,3243,gemini_2.5_pro,fwd,hard,A,3.6812608,3.6815324,-8.825445,5.6061625
gemini_2.5_flash:3654:89:fwd,-3.0266542,-1.6125587,3.0266542,7.2038684,2.494153,factor_1,gemini_2.5_flash:3654:89:fwd,670,gemini_2.5_flash:3654:89,3654,gemini_2.5_flash,fwd,medium,A,4.7080836,4.707426,-10.839113,7.613996
gemini_2.5_flash:3684:95:bwd,-3.0267224,-1.6126269,3.0267224,0.066411145,-3.9688315,factor_2,gemini_2.5_flash:3684:95:bwd,676,gemini_2.5_flash:3684:95,3684,gemini_2.5_flash,bwd,medium,B,4.9121537,4.911333,-11.23884,8.013586
claude_4_sonnet:3402:53:fwd,-3.032202,-1.6181065,3.032202,8.562699,2.2627025,factor_1,claude_4_sonnet:3402:53:fwd,1871,claude_4_sonnet:3402:53,3402,claude_4_sonnet,fwd,hard,A,5.321927,5.320795,-12.046865,8.810652
gemini_2.5_flash:abc391_f:274:bwd,-3.0594013,-1.6453058,3.0594013,0.12274702,-4.293585,factor_2,gemini_2.5_flash:abc391_f:274:bwd,855,gemini_2.5_flash:abc391_f:274,abc391_f,gemini_2.5_flash,bwd,hard,B,5.5432487,5.5419555,-12.507539,9.216928
claude_4_sonnet:abc397_e:266:bwd,-3.0626998,-1.6486043,3.0626998,0.23008358,-4.8623347,factor_2,claude_4_sonnet:abc397_e:266:bwd,2084,claude_4_sonnet:abc397_e:266,abc397_e,claude_4_sonnet,bwd,medium,B,6.6285667,6.6265373,-14.636618,11.339409
qwen3_235b:2800:2:fwd,-3.0628278,-1.6487323,3.0628278,-0.18446466,-0.5115195,factor_2,qwen3_235b:2800:2:fwd,1402,qwen3_235b:2800:2,2800,qwen3_235b,fwd,easy,A,1.2079543,1.2135291,-4.0272493,0.72978485
gemini_2.5_flash_lite:abc370_c:303:bwd,-3.0630116,-1.6489161,3.0630116,-0.18454742,-0.5115896,factor_2,gemini_2.5_flash_lite:abc370_c:303:bwd,1314,gemini_2.5_flash_lite:abc370_c:303,abc370_c,gemini_2.5_flash_lite,bwd,medium,B,1.2078842,1.2134595,-4.0272965,0.7294644
gemini_2.5_flash:3292:30:bwd,-3.064497,-1.6504015,3.064497,0.11229182,-4.245501,factor_2,gemini_2.5_flash:3292:30:bwd,611,gemini_2.5_flash:3292:30,3292,gemini_2.5_flash,bwd,hard,B,5.461744,5.4605093,-12.353,9.052197
qwen3_235b:abc400_d:208:bwd,-3.0648568,-1.6507612,3.0648568,0.40693086,-5.9454417,factor_2,qwen3_235b:abc400_d:208:bwd,1608,qwen3_235b:abc400_d:208,abc400_d,qwen3_235b,bwd,hard,B,8.738559,8.735254,-18.77186,15.470338
claude_4_opus:2833:4:bwd,-3.0654867,-1.6513911,3.0654867,0.13433489,-4.3455515,factor_2,claude_4_opus:2833:4:bwd,1622,claude_4_opus:2833:4,2833,claude_4_opus,bwd,easy,B,5.6490307,5.647662,-12.720809,9.418027
claude_4_opus:abc390_f:178:bwd,-3.066923,-1.6528274,3.066923,-0.1849344,-0.5122688,factor_2,claude_4_opus:abc390_f:178:bwd,1796,claude_4_opus:abc390_f:178,abc390_f,claude_4_opus,bwd,easy,B,1.2084532,1.2140253,-4.032317,0.7266623
claude_3.7_sonnet:abc301_d:89:fwd,-3.074081,-1.6599854,3.074081,4.703503,2.997318,factor_1,claude_3.7_sonnet:abc301_d:89:fwd,89,claude_3.7_sonnet:abc301_d:89,abc301_d,claude_3.7_sonnet,fwd,medium,A,3.7277603,3.7279844,-8.966835,5.646864
gemini_2.5_flash:abc366_f:395:bwd,-3.0778353,-1.6637398,3.0778353,3.0634391,-6.4693418,factor_2,gemini_2.5_flash:abc366_f:395:bwd,976,gemini_2.5_flash:abc366_f:395,abc366_f,gemini_2.5_flash,bwd,medium,B,4.99899,4.998102,-11.460021,8.132541
gemini_2.5_flash_lite:abc372_d:308:bwd,-3.0815556,-1.6674601,3.0815556,2.3846278,-4.9400306,factor_2,gemini_2.5_flash_lite:abc372_d:308:bwd,1319,gemini_2.5_flash_lite:abc372_d:308,abc372_d,gemini_2.5_flash_lite,bwd,easy,B,4.436398,4.4359665,-10.361955,7.0270343
gemini_2.5_pro:abc388_g:244:bwd,-3.084772,-1.6706766,3.084772,0.40688086,-2.8289678,factor_2,gemini_2.5_pro:abc388_g:244:bwd,569,gemini_2.5_pro:abc388_g:244,abc388_g,gemini_2.5_pro,bwd,easy,B,5.305078,5.3039584,-12.066435,8.725082
gemini_2.5_flash:3154:323:bwd,-3.086522,-1.6724266,3.086522,-2.2785976,-2.3473027,factor_2,gemini_2.5_flash:3154:323:bwd,904,gemini_2.5_flash:3154:323,3154,gemini_2.5_flash,bwd,hard,B,5.274247,5.2731504,-12.007801,8.662949
gemini_2.5_flash:abc365_c:212:bwd,-3.0868032,-1.6727077,3.0868032,-2.2405026,-4.256362,factor_2,gemini_2.5_flash:abc365_c:212:bwd,793,gemini_2.5_flash:abc365_c:212,abc365_c,gemini_2.5_flash,bwd,easy,B,6.4806643,6.4787307,-14.37102,11.025605
claude_3.7_sonnet:3456:226:bwd,-3.087041,-1.6729454,3.087041,0.32254878,-5.5981727,factor_2,claude_3.7_sonnet:3456:226:bwd,226,claude_3.7_sonnet:3456:226,3456,claude_3.7_sonnet,bwd,hard,B,8.127039,8.124089,-17.59616,14.25027
gemini_2.5_pro:arc185_b:252:bwd,-3.094796,-1.6807004,3.094796,3.3338454,-7.1304584,factor_2,gemini_2.5_pro:arc185_b:252:bwd,577,gemini_2.5_pro:arc185_b:252,arc185_b,gemini_2.5_pro,bwd,medium,B,5.2707973,5.269703,-12.009318,8.647918
gemini_2.5_flash_lite:abc318_e:205:bwd,-3.1006017,-1.6865062,3.1006017,-2.8794827,-4.3489656,factor_2,gemini_2.5_flash_lite:abc318_e:205:bwd,1216,gemini_2.5_flash_lite:abc318_e:205,abc318_e,gemini_2.5_flash_lite,bwd,hard,B,6.5928454,6.590839,-14.60455,11.231538
gemini_2.5_flash:3403:339:fwd,-3.1014504,-1.6873549,3.1014504,6.4630322,2.5611858,factor_1,gemini_2.5_flash:3403:339:fwd,920,gemini_2.5_flash:3403:339,3403,gemini_2.5_flash,fwd,hard,A,4.349597,4.34924,-10.211865,6.8371553
gemini_2.5_flash:abc398_d:423:bwd,-3.1042886,-1.690193,3.1042886,-2.376822,-3.468862,factor_2,gemini_2.5_flash:abc398_d:423:bwd,1004,gemini_2.5_flash:abc398_d:423,abc398_d,gemini_2.5_flash,bwd,medium,B,6.061939,6.0602837,-13.56835,10.1879635
gemini_2.5_flash_lite:abc380_f:333:fwd,-3.1124554,-1.6983598,3.1124554,4.7805963,3.0138457,factor_1,gemini_2.5_flash_lite:abc380_f:333:fwd,1344,gemini_2.5_flash_lite:abc380_f:333,abc380_f,gemini_2.5_flash_lite,fwd,hard,A,3.7976031,3.7977574,-9.141964,5.7452445
