item_id,difficulty,difficulty_centered,easiness_z,loading_factor_1,dominant_factor,item_id_meta,selected_order,pair_id,question_id,split,ordering,difficulty_meta,gold,difficulty_laplace_se,difficulty_centered_laplace_se,difficulty_centered_laplace_lo,difficulty_centered_laplace_hi
qwen3_235b:2839:3:fwd,-1.8745353,-0.23878348,1.8745353,-1.0364442,factor_1,qwen3_235b:2839:3:fwd,1403,qwen3_235b:2839:3,2839,qwen3_235b,fwd,medium,A,1.0009518,1.00393,-2.2064862,1.7289193
gemini_2.5_pro:abc344_c:98:fwd,-1.8746729,-0.23892105,1.8746729,-1.0364479,factor_1,gemini_2.5_pro:abc344_c:98:fwd,423,gemini_2.5_pro:abc344_c:98,abc344_c,gemini_2.5_pro,fwd,medium,A,1.00096,1.0039381,-2.2066398,1.7287977
qwen3_235b:3770:95:fwd,-1.8775371,-0.24178529,1.8775371,-1.0378164,factor_1,qwen3_235b:3770:95:fwd,1495,qwen3_235b:3770:95,3770,qwen3_235b,fwd,easy,A,1.001294,1.0042708,-2.210156,1.7265855
gemini_2.5_pro:abc324_d:89:fwd,-1.8799385,-0.24418664,1.8799385,-1.0388975,factor_1,gemini_2.5_pro:abc324_d:89:fwd,414,gemini_2.5_pro:abc324_d:89,abc324_d,gemini_2.5_pro,fwd,hard,A,1.0015655,1.0045413,-2.2130876,1.7247143
claude_4_opus:abc385_c:171:fwd,-1.8828255,-0.24707365,1.8828255,-1.0401639,factor_1,claude_4_opus:abc385_c:171:fwd,1789,claude_4_opus:abc385_c:171,abc385_c,claude_4_opus,fwd,hard,A,1.0018876,1.0048621,-2.2166033,1.7224561
qwen3_235b:3562:55:fwd,-1.8873649,-0.25161302,1.8873649,-1.0421805,factor_1,qwen3_235b:3562:55:fwd,1455,qwen3_235b:3562:55,3562,qwen3_235b,fwd,medium,A,1.0023963,1.0053688,-2.222136,1.71891
claude_4_opus:3683:65:bwd,-1.903494,-0.26774216,1.903494,0.39012086,factor_1,claude_4_opus:3683:65:bwd,1683,claude_4_opus:3683:65,3683,claude_4_opus,bwd,medium,B,1.0376997,1.0405383,-2.3071973,1.771713
claude_4_opus:3298:25:bwd,-1.9060969,-0.2703451,1.9060969,0.39032015,factor_1,claude_4_opus:3298:25:bwd,1643,claude_4_opus:3298:25,3298,claude_4_opus,bwd,medium,B,1.038345,1.0411813,-2.3110604,1.7703704
claude_4_sonnet:3548:74:bwd,-1.9062147,-0.27046287,1.9062147,0.3903043,factor_1,claude_4_sonnet:3548:74:bwd,1892,claude_4_sonnet:3548:74,3548,claude_4_sonnet,bwd,medium,B,1.0383614,1.0411977,-2.3112102,1.7702845
claude_3.7_sonnet:arc181_b:321:bwd,-1.910161,-0.27440917,1.910161,0.3906999,factor_1,claude_3.7_sonnet:arc181_b:321:bwd,321,claude_3.7_sonnet:arc181_b:321,arc181_b,claude_3.7_sonnet,bwd,medium,B,1.0393889,1.0422214,-2.317163,1.7683448
claude_3.7_sonnet:3383:40:bwd,-1.9101689,-0.27441704,1.9101689,0.39064273,factor_1,claude_3.7_sonnet:3383:40:bwd,40,claude_3.7_sonnet:3383:40,3383,claude_3.7_sonnet,bwd,easy,B,1.0393612,1.0421939,-2.3171172,1.768283
gemini_2.5_flash:3588:353:bwd,-1.9107476,-0.2749958,1.9107476,0.39070988,factor_1,gemini_2.5_flash:3588:353:bwd,934,gemini_2.5_flash:3588:353,3588,gemini_2.5_flash,bwd,medium,B,1.0395168,1.0423487,-2.3179994,1.7680078
claude_3.7_sonnet:3442:224:bwd,-1.9113482,-0.27559638,1.9113482,0.39077994,factor_1,claude_3.7_sonnet:3442:224:bwd,224,claude_3.7_sonnet:3442:224,3442,claude_3.7_sonnet,bwd,medium,B,1.0396783,1.0425098,-2.3189156,1.7677228
claude_3.7_sonnet:abc377_f:151:fwd,-1.9344122,-0.2986604,1.9344122,-1.0633615,factor_1,claude_3.7_sonnet:abc377_f:151:fwd,151,claude_3.7_sonnet:abc377_f:151,abc377_f,claude_3.7_sonnet,fwd,medium,A,1.0076568,1.0106088,-2.2794538,1.6821328
gemini_2.5_pro:arc185_e:186:bwd,-1.9780213,-0.34226942,1.9780213,0.07658942,factor_1,gemini_2.5_pro:arc185_e:186:bwd,511,gemini_2.5_pro:arc185_e:186,arc185_e,gemini_2.5_pro,bwd,hard,B,1.0777756,1.0804716,-2.4599938,1.775455
gemini_2.5_pro:abc370_d:127:fwd,-2.0266874,-0.39093554,2.0266874,-0.5407464,factor_1,gemini_2.5_pro:abc370_d:127:fwd,452,gemini_2.5_pro:abc370_d:127,abc370_d,gemini_2.5_pro,fwd,hard,A,0.9985398,1.0015274,-2.3539293,1.5720582
gemini_2.5_flash:3227:328:fwd,-2.0317812,-0.39602935,2.0317812,-0.16465046,factor_1,gemini_2.5_flash:3227:328:fwd,909,gemini_2.5_flash:3227:328,3227,gemini_2.5_flash,fwd,hard,A,1.0978603,1.1004884,-2.5529866,1.760928
gemini_2.5_flash:3575:351:bwd,-2.0418756,-0.40612376,2.0418756,0.45401135,factor_1,gemini_2.5_flash:3575:351:bwd,932,gemini_2.5_flash:3575:351,3575,gemini_2.5_flash,bwd,hard,B,1.0985448,1.1011705,-2.5644178,1.7521704
gemini_2.5_flash:abc351_e:192:bwd,-2.0418942,-0.40614235,2.0418942,0.453947,factor_1,gemini_2.5_flash:abc351_e:192:bwd,773,gemini_2.5_flash:abc351_e:192,abc351_e,gemini_2.5_flash,bwd,hard,B,1.0985196,1.1011454,-2.5643873,1.7521027
claude_3.7_sonnet:3485:52:bwd,-2.042019,-0.40626705,2.042019,0.45395952,factor_1,claude_3.7_sonnet:3485:52:bwd,52,claude_3.7_sonnet:3485:52,3485,claude_3.7_sonnet,bwd,easy,B,1.0985528,1.1011785,-2.564577,1.7520429
claude_4_opus:abc377_f:163:bwd,-2.0433266,-0.40757477,2.0433266,0.45413595,factor_1,claude_4_opus:abc377_f:163:bwd,1781,claude_4_opus:abc377_f:163,abc377_f,claude_4_opus,bwd,medium,B,1.0989231,1.1015476,-2.566608,1.7514585
gemini_2.5_pro:3493:26:bwd,-2.0440128,-0.40826094,2.0440128,0.45424113,factor_1,gemini_2.5_pro:3493:26:bwd,351,gemini_2.5_pro:3493:26,3493,gemini_2.5_pro,bwd,easy,B,1.0991231,1.1017469,-2.5676851,1.7511631
gemini_2.5_pro:3426:17:fwd,-2.069588,-0.4338361,2.069588,-0.55605143,factor_1,gemini_2.5_pro:3426:17:fwd,342,gemini_2.5_pro:3426:17,3426,gemini_2.5_pro,fwd,hard,A,1.0022671,1.0052401,-2.4041066,1.5364345
qwen3_235b:3317:29:fwd,-2.070796,-0.43504417,2.070796,-0.55633974,factor_1,qwen3_235b:3317:29:fwd,1429,qwen3_235b:3317:29,3317,qwen3_235b,fwd,hard,A,1.0025258,1.0054978,-2.40582,1.5357316
qwen3_235b:3498:47:fwd,-2.0717316,-0.43597972,2.0717316,-0.556529,factor_1,qwen3_235b:3498:47:fwd,1447,qwen3_235b:3498:47,3498,qwen3_235b,fwd,medium,A,1.0027227,1.005694,-2.40714,1.5351806
gemini_2.5_pro:3364:12:fwd,-2.0720553,-0.4363035,2.0720553,-0.5565851,factor_1,gemini_2.5_pro:3364:12:fwd,337,gemini_2.5_pro:3364:12,3364,gemini_2.5_pro,fwd,hard,A,1.0027901,1.005761,-2.4075952,1.5349882
qwen3_235b:3559:54:fwd,-2.0758014,-0.44004953,2.0758014,-0.5574525,factor_1,qwen3_235b:3559:54:fwd,1454,qwen3_235b:3559:54,3559,qwen3_235b,fwd,medium,A,1.0035903,1.0065582,-2.4129035,1.5328045
claude_4_opus:abc369_d:153:bwd,-2.0871525,-0.45140064,2.0871525,-0.059863716,factor_1,claude_4_opus:abc369_d:153:bwd,1771,claude_4_opus:abc369_d:153,abc369_d,claude_4_opus,bwd,easy,B,1.0640105,1.0667545,-2.5422392,1.639438
claude_4_opus:3562:49:bwd,-2.087214,-0.45146215,2.087214,-0.059865635,factor_1,claude_4_opus:3562:49:bwd,1667,claude_4_opus:3562:49,3562,claude_4_opus,bwd,medium,B,1.0640354,1.0667794,-2.5423498,1.6394254
claude_4_opus:abc312_c:102:bwd,-2.0872483,-0.45149648,2.0872483,-0.05986648,factor_1,claude_4_opus:abc312_c:102:bwd,1720,claude_4_opus:abc312_c:102,abc312_c,claude_4_opus,bwd,medium,B,1.0640494,1.0667933,-2.5424113,1.6394185
claude_4_sonnet:3562:77:bwd,-2.0877535,-0.4520017,2.0877535,-0.059878636,factor_1,claude_4_sonnet:3562:77:bwd,1895,claude_4_sonnet:3562:77,3562,claude_4_sonnet,bwd,easy,B,1.0642543,1.0669974,-2.5433168,1.6393133
gemini_2.5_pro:3230:6:fwd,-2.0886796,-0.4529277,2.0886796,0.019078009,factor_1,gemini_2.5_pro:3230:6:fwd,331,gemini_2.5_pro:3230:6,3230,gemini_2.5_pro,fwd,hard,A,1.0611007,1.063855,-2.5380836,1.6322283
gemini_2.5_flash_lite:abc399_d:377:bwd,-2.0888352,-0.4530834,2.0888352,0.019114675,factor_1,gemini_2.5_flash_lite:abc399_d:377:bwd,1388,gemini_2.5_flash_lite:abc399_d:377,abc399_d,gemini_2.5_flash_lite,bwd,hard,B,1.0611567,1.0639108,-2.5383487,1.632182
claude_4_sonnet:abc393_d:256:bwd,-2.1211383,-0.4853865,2.1211383,0.054281447,factor_1,claude_4_sonnet:abc393_d:256:bwd,2074,claude_4_sonnet:abc393_d:256,abc393_d,claude_4_sonnet,bwd,easy,B,1.0642827,1.0670258,-2.576757,1.6059841
gemini_2.5_flash_lite:abc312_e:196:fwd,-2.1211612,-0.48540938,2.1211612,0.054287557,factor_1,gemini_2.5_flash_lite:abc312_e:196:fwd,1207,gemini_2.5_flash_lite:abc312_e:196,abc312_e,gemini_2.5_flash_lite,fwd,hard,A,1.0642898,1.0670328,-2.5767937,1.605975
claude_3.7_sonnet:3471:227:fwd,-2.1211843,-0.4854325,2.1211843,0.05429382,factor_1,claude_3.7_sonnet:3471:227:fwd,227,claude_3.7_sonnet:3471:227,3471,claude_3.7_sonnet,fwd,medium,A,1.064297,1.06704,-2.5768309,1.605966
gemini_2.5_flash_lite:2891:17:bwd,-2.1212263,-0.48547447,2.1212263,0.054317515,factor_1,gemini_2.5_flash_lite:2891:17:bwd,1028,gemini_2.5_flash_lite:2891:17,2891,gemini_2.5_flash_lite,bwd,easy,B,1.0643057,1.0670487,-2.57689,1.6059409
qwen3_235b:3764:93:fwd,-2.1212728,-0.48552096,2.1212728,0.054350425,factor_1,qwen3_235b:3764:93:fwd,1493,qwen3_235b:3764:93,3764,qwen3_235b,fwd,easy,A,1.064313,1.0670561,-2.576951,1.605909
gemini_2.5_pro:3308:10:fwd,-2.1923692,-0.5566174,2.1923692,-0.15160353,factor_1,gemini_2.5_pro:3308:10:fwd,335,gemini_2.5_pro:3308:10,3308,gemini_2.5_pro,fwd,hard,A,1.0798885,1.0825773,-2.6784692,1.5652343
gemini_2.5_pro:3453:19:fwd,-2.1929424,-0.55719054,2.1929424,-0.15168805,factor_1,gemini_2.5_pro:3453:19:fwd,344,gemini_2.5_pro:3453:19,3453,gemini_2.5_pro,fwd,hard,A,1.0800781,1.0827663,-2.6794124,1.5650314
claude_4_sonnet:3788:123:fwd,-2.1947868,-0.55903494,2.1947868,-0.15188119,factor_1,claude_4_sonnet:3788:123:fwd,1941,claude_4_sonnet:3788:123,3788,claude_4_sonnet,fwd,easy,A,1.0807215,1.0834075,-2.6825137,1.564444
claude_4_sonnet:abc314_c:146:fwd,-2.200175,-0.5644232,2.200175,-0.15250309,factor_1,claude_4_sonnet:abc314_c:146:fwd,1964,claude_4_sonnet:abc314_c:146,abc314_c,claude_4_sonnet,fwd,easy,A,1.0825787,1.0852582,-2.6915293,1.562683
gemini_2.5_pro:abc368_c:232:fwd,-2.321919,-0.6861671,2.321919,-0.21899587,factor_1,gemini_2.5_pro:abc368_c:232:fwd,557,gemini_2.5_pro:abc368_c:232,abc368_c,gemini_2.5_pro,fwd,easy,A,1.0978343,1.1004624,-2.8430734,1.4707392
claude_3.7_sonnet:abc343_c:128:fwd,-2.3219304,-0.68617857,2.3219304,-0.21898668,factor_1,claude_3.7_sonnet:abc343_c:128:fwd,128,claude_3.7_sonnet:abc343_c:128,abc343_c,claude_3.7_sonnet,fwd,easy,A,1.0978433,1.1004714,-2.8431025,1.4707454
claude_3.7_sonnet:abc363_c:141:fwd,-2.3221164,-0.68636453,2.3221164,-0.21901236,factor_1,claude_3.7_sonnet:abc363_c:141:fwd,141,claude_3.7_sonnet:abc363_c:141,abc363_c,claude_3.7_sonnet,fwd,hard,A,1.0979,1.1005279,-2.843399,1.4706701
gemini_2.5_flash_lite:abc303_b:178:fwd,-2.322199,-0.68644726,2.322199,-0.21903051,factor_1,gemini_2.5_flash_lite:abc303_b:178:fwd,1189,gemini_2.5_flash_lite:abc303_b:178,abc303_b,gemini_2.5_flash_lite,fwd,hard,A,1.0979215,1.1005492,-2.843524,1.4706293
claude_4_opus:2824:2:fwd,-2.322662,-0.6869103,2.322662,-0.21909502,factor_1,claude_4_opus:2824:2:fwd,1620,claude_4_opus:2824:2,2824,claude_4_opus,fwd,easy,A,1.0980623,1.1006896,-2.8442621,1.4704415
gemini_2.5_flash:abc393_f:276:fwd,-2.3226857,-0.6869339,2.3226857,-0.21910602,factor_1,gemini_2.5_flash:abc393_f:276:fwd,857,gemini_2.5_flash:abc393_f:276,abc393_f,gemini_2.5_flash,fwd,easy,A,1.0980656,1.100693,-2.8442922,1.4704245
claude_3.7_sonnet:2828:7:fwd,-2.3237488,-0.687997,2.3237488,-0.21926351,factor_1,claude_3.7_sonnet:2828:7:fwd,7,claude_3.7_sonnet:2828:7,2828,claude_3.7_sonnet,fwd,medium,A,1.0983838,1.10101,-2.8459764,1.4699825
claude_3.7_sonnet:abc315_c:102:fwd,-2.3240135,-0.6882616,2.3240135,-0.2192946,factor_1,claude_3.7_sonnet:abc315_c:102:fwd,102,claude_3.7_sonnet:abc315_c:102,abc315_c,claude_3.7_sonnet,fwd,easy,A,1.0984671,1.101093,-2.846404,1.4698807
claude_3.7_sonnet:abc399_c:175:fwd,-2.3247395,-0.6889876,2.3247395,-0.21940269,factor_1,claude_3.7_sonnet:abc399_c:175:fwd,175,claude_3.7_sonnet:abc399_c:175,abc399_c,claude_3.7_sonnet,fwd,medium,A,1.0986842,1.1013094,-2.8475542,1.4695789
gemini_2.5_flash:3313:34:fwd,-2.3252416,-0.6894897,2.3252416,-0.2194753,factor_1,gemini_2.5_flash:3313:34:fwd,615,gemini_2.5_flash:3313:34,3313,gemini_2.5_flash,fwd,medium,A,1.0988355,1.1014602,-2.848352,1.4693724
claude_4_sonnet:abc334_d:173:fwd,-2.3254526,-0.6897007,2.3254526,-0.21951415,factor_1,claude_4_sonnet:abc334_d:173:fwd,1991,claude_4_sonnet:abc334_d:173,abc334_d,claude_4_sonnet,fwd,easy,A,1.0988947,1.1015192,-2.8486786,1.469277
qwen3_235b:abc351_a:140:fwd,-2.325674,-0.6899222,2.325674,-0.21953906,factor_1,qwen3_235b:abc351_a:140:fwd,1540,qwen3_235b:abc351_a:140,abc351_a,qwen3_235b,fwd,easy,A,1.0989649,1.1015893,-2.8490372,1.4691929
claude_3.7_sonnet:3437:46:fwd,-2.32695,-0.6911982,2.32695,-0.21972711,factor_1,claude_3.7_sonnet:3437:46:fwd,46,claude_3.7_sonnet:3437:46,3437,claude_3.7_sonnet,fwd,easy,A,1.0993477,1.1019708,-2.8510609,1.4686645
claude_3.7_sonnet:abc360_c:292:fwd,-2.3272574,-0.69150555,2.3272574,-0.21977249,factor_1,claude_3.7_sonnet:abc360_c:292:fwd,292,claude_3.7_sonnet:abc360_c:292,abc360_c,claude_3.7_sonnet,fwd,easy,A,1.0994396,1.1020625,-2.8515482,1.468537
qwen3_235b:abc386_e:185:fwd,-2.3277447,-0.6919929,2.3277447,-0.21985516,factor_1,qwen3_235b:abc386_e:185:fwd,1585,qwen3_235b:abc386_e:185,abc386_e,qwen3_235b,fwd,medium,A,1.0995803,1.1022025,-2.8523097,1.4683241
gemini_2.5_flash:abc311_e:369:fwd,-2.3283958,-0.692644,2.3283958,-0.21993725,factor_1,gemini_2.5_flash:abc311_e:369:fwd,950,gemini_2.5_flash:abc311_e:369,abc311_e,gemini_2.5_flash,fwd,easy,A,1.0997826,1.1024042,-2.8533564,1.4680682
claude_4_opus:3534:45:fwd,-2.328933,-0.69318116,2.328933,-0.22005741,factor_1,claude_4_opus:3534:45:fwd,1663,claude_4_opus:3534:45,3534,claude_4_opus,fwd,easy,A,1.0999227,1.1025437,-2.854167,1.4678046
claude_3.7_sonnet:abc366_d:296:fwd,-2.330623,-0.69487107,2.330623,-0.22026217,factor_1,claude_3.7_sonnet:abc366_d:296:fwd,296,claude_3.7_sonnet:abc366_d:296,abc366_d,claude_3.7_sonnet,fwd,easy,A,1.1004522,1.1030716,-2.8568912,1.4671491
claude_3.7_sonnet:abc329_d:270:fwd,-2.3310854,-0.6953336,2.3310854,-0.22036025,factor_1,claude_3.7_sonnet:abc329_d:270:fwd,270,claude_3.7_sonnet:abc329_d:270,abc329_d,claude_3.7_sonnet,fwd,easy,A,1.1005756,1.1031945,-2.857595,1.4669276
gemini_2.5_flash:abc355_d:197:fwd,-2.3312354,-0.69548357,2.3312354,-0.22035974,factor_1,gemini_2.5_flash:abc355_d:197:fwd,778,gemini_2.5_flash:abc355_d:197,abc355_d,gemini_2.5_flash,fwd,easy,A,1.1006321,1.1032509,-2.8578553,1.4668881
gemini_2.5_flash_lite:abc382_c:337:fwd,-2.3313248,-0.695573,2.3313248,-0.2203747,factor_1,gemini_2.5_flash_lite:abc382_c:337:fwd,1348,gemini_2.5_flash_lite:abc382_c:337,abc382_c,gemini_2.5_flash_lite,fwd,easy,A,1.1006579,1.1032766,-2.857995,1.4668492
claude_3.7_sonnet:abc308_d:253:fwd,-2.3335576,-0.69780576,2.3335576,-0.22072235,factor_1,claude_3.7_sonnet:abc308_d:253:fwd,253,claude_3.7_sonnet:abc308_d:253,abc308_d,claude_3.7_sonnet,fwd,easy,A,1.1013182,1.1039348,-2.861518,1.4659065
claude_3.7_sonnet:abc304_b:250:fwd,-2.334188,-0.69843614,2.334188,-0.2207974,factor_1,claude_3.7_sonnet:abc304_b:250:fwd,250,claude_3.7_sonnet:abc304_b:250,abc304_b,claude_3.7_sonnet,fwd,easy,A,1.1015165,1.1041323,-2.8625355,1.4656633
gemini_2.5_flash:abc324_e:162:fwd,-2.3351934,-0.69944155,2.3351934,-0.22094671,factor_1,gemini_2.5_flash:abc324_e:162:fwd,743,gemini_2.5_flash:abc324_e:162,abc324_e,gemini_2.5_flash,fwd,easy,A,1.1018175,1.1044323,-2.864129,1.4652458
claude_3.7_sonnet:abc379_c:153:fwd,-2.3356824,-0.69993055,2.3356824,-0.22101246,factor_1,claude_3.7_sonnet:abc379_c:153:fwd,153,claude_3.7_sonnet:abc379_c:153,abc379_c,claude_3.7_sonnet,fwd,medium,A,1.1019676,1.104582,-2.864911,1.4650501
gemini_2.5_flash:abc313_b:149:fwd,-2.3359506,-0.70019877,2.3359506,-0.22106177,factor_1,gemini_2.5_flash:abc313_b:149:fwd,730,gemini_2.5_flash:abc313_b:149,abc313_b,gemini_2.5_flash,fwd,easy,A,1.102043,1.1046572,-2.865327,1.4649292
claude_3.7_sonnet:abc341_d:279:fwd,-2.3361597,-0.70040786,2.3361597,-0.22107098,factor_1,claude_3.7_sonnet:abc341_d:279:fwd,279,claude_3.7_sonnet:abc341_d:279,abc341_d,claude_3.7_sonnet,fwd,easy,A,1.102117,1.1047308,-2.8656802,1.4648646
claude_4_sonnet:3779:120:bwd,-2.3366632,-0.7009114,2.3366632,-0.22114332,factor_1,claude_4_sonnet:3779:120:bwd,1938,claude_4_sonnet:3779:120,3779,claude_4_sonnet,bwd,medium,B,1.102269,1.1048824,-2.8664808,1.4646581
claude_4_sonnet:abc391_f:254:fwd,-2.3374264,-0.7016746,2.3374264,-0.22130413,factor_1,claude_4_sonnet:abc391_f:254:fwd,2072,claude_4_sonnet:abc391_f:254,abc391_f,claude_4_sonnet,fwd,hard,A,1.1024731,1.1050858,-2.8676429,1.4642938
claude_4_opus:abc358_d:145:fwd,-2.3394825,-0.7037307,2.3394825,-0.22156185,factor_1,claude_4_opus:abc358_d:145:fwd,1763,claude_4_opus:abc358_d:145,abc358_d,claude_4_opus,fwd,easy,A,1.1031137,1.1057242,-2.8709502,1.4634887
claude_3.7_sonnet:3388:218:fwd,-2.3415854,-0.70583355,2.3415854,-0.22189854,factor_1,claude_3.7_sonnet:3388:218:fwd,218,claude_3.7_sonnet:3388:218,3388,claude_3.7_sonnet,fwd,easy,A,1.1037309,1.1063395,-2.874259,1.4625918
gemini_2.5_pro:abc356_e:110:fwd,-2.3418243,-0.70607245,2.3418243,-0.22189184,factor_1,gemini_2.5_pro:abc356_e:110:fwd,435,gemini_2.5_pro:abc356_e:110,abc356_e,gemini_2.5_pro,fwd,easy,A,1.1038246,1.1064328,-2.874681,1.462536
claude_3.7_sonnet:abc400_b:176:fwd,-2.3452504,-0.7094985,2.3452504,-0.22241041,factor_1,claude_3.7_sonnet:abc400_b:176:fwd,176,claude_3.7_sonnet:abc400_b:176,abc400_b,claude_3.7_sonnet,fwd,easy,A,1.1048462,1.1074511,-2.8801026,1.4611057
claude_3.7_sonnet:3541:57:fwd,-2.3469105,-0.71115863,2.3469105,-0.22263484,factor_1,claude_3.7_sonnet:3541:57:fwd,57,claude_3.7_sonnet:3541:57,3541,claude_3.7_sonnet,fwd,easy,A,1.1053554,1.1079586,-2.8827577,1.4604403
claude_4_sonnet:3166:31:bwd,-2.4625528,-0.82680094,2.4625528,0.19901668,factor_1,claude_4_sonnet:3166:31:bwd,1849,claude_4_sonnet:3166:31,3166,claude_4_sonnet,bwd,hard,B,1.1260449,1.1285808,-3.0388193,1.3852175
qwen3_235b:2800:2:fwd,-2.4632745,-0.82752264,2.4632745,0.19905029,factor_1,qwen3_235b:2800:2:fwd,1402,qwen3_235b:2800:2,2800,qwen3_235b,fwd,easy,A,1.1262854,1.1288207,-3.0400114,1.384966
claude_4_sonnet:3737:112:bwd,-2.4634368,-0.827685,2.4634368,0.19907227,factor_1,claude_4_sonnet:3737:112:bwd,1930,claude_4_sonnet:3737:112,3737,claude_4_sonnet,bwd,easy,B,1.1263331,1.1288682,-3.040267,1.3848969
claude_4_sonnet:abc359_c:204:bwd,-2.4638114,-0.82805955,2.4638114,0.19912563,factor_1,claude_4_sonnet:abc359_c:204:bwd,2022,claude_4_sonnet:abc359_c:204,abc359_c,claude_4_sonnet,bwd,hard,B,1.1264417,1.1289765,-3.0408535,1.3847343
claude_4_sonnet:abc370_e:220:bwd,-2.4643068,-0.828555,2.4643068,0.19915403,factor_1,claude_4_sonnet:abc370_e:220:bwd,2038,claude_4_sonnet:abc370_e:220,abc370_e,claude_4_sonnet,bwd,easy,B,1.1266044,1.1291386,-3.0416665,1.3845567
gemini_2.5_flash_lite:abc370_c:303:bwd,-2.464378,-0.8286263,2.464378,0.19915745,factor_1,gemini_2.5_flash_lite:abc370_c:303:bwd,1314,gemini_2.5_flash_lite:abc370_c:303,abc370_c,gemini_2.5_flash_lite,bwd,medium,B,1.1266282,1.1291623,-3.0417843,1.3845319
claude_4_opus:abc390_f:178:bwd,-2.4646955,-0.8289436,2.4646955,0.19918184,factor_1,claude_4_opus:abc390_f:178:bwd,1796,claude_4_opus:abc390_f:178,abc390_f,claude_4_opus,bwd,easy,B,1.1267297,1.1292635,-3.0423002,1.3844129
claude_4_opus:3141:17:bwd,-2.465216,-0.8294641,2.465216,0.19924513,factor_1,claude_4_opus:3141:17:bwd,1635,claude_4_opus:3141:17,3141,claude_4_opus,bwd,easy,B,1.1268854,1.1294187,-3.0431247,1.3841966
qwen3_235b:3658:71:fwd,-2.6876228,-1.051871,2.6876228,-0.8712478,factor_1,qwen3_235b:3658:71:fwd,1471,qwen3_235b:3658:71,3658,qwen3_235b,fwd,medium,A,1.1266137,1.1291479,-3.2650008,1.161259
claude_3.7_sonnet:3560:60:fwd,-2.694344,-1.0585922,2.694344,-0.873652,factor_1,claude_3.7_sonnet:3560:60:fwd,60,claude_3.7_sonnet:3560:60,3560,claude_3.7_sonnet,fwd,easy,A,1.1278232,1.1303536,-3.274085,1.1569008
qwen3_235b:3750:89:fwd,-2.6972558,-1.061504,2.6972558,-0.87438875,factor_1,qwen3_235b:3750:89:fwd,1489,qwen3_235b:3750:89,3750,qwen3_235b,fwd,medium,A,1.1283996,1.130928,-3.278123,1.155115
claude_4_sonnet:abc380_c:239:fwd,-2.7025313,-1.0667795,2.7025313,-0.87615705,factor_1,claude_4_sonnet:abc380_c:239:fwd,2057,claude_4_sonnet:abc380_c:239,abc380_c,claude_4_sonnet,fwd,easy,A,1.1293684,1.1318938,-3.2852912,1.1517323
claude_4_sonnet:abc333_d:170:fwd,-2.7089357,-1.0731839,2.7089357,-0.87830025,factor_1,claude_4_sonnet:abc333_d:170:fwd,1988,claude_4_sonnet:abc333_d:170,abc333_d,claude_4_sonnet,fwd,easy,A,1.1305449,1.1330665,-3.2939944,1.1476265
qwen3_235b:3264:24:fwd,-2.7149105,-1.0791587,2.7149105,-0.8802948,factor_1,qwen3_235b:3264:24:fwd,1424,qwen3_235b:3264:24,3264,qwen3_235b,fwd,medium,A,1.1316426,1.1341608,-3.302114,1.1437966
claude_4_opus:3548:46:fwd,-2.7277615,-1.0920097,2.7277615,-0.88460916,factor_1,claude_4_opus:3548:46:fwd,1664,claude_4_opus:3548:46,3548,claude_4_opus,fwd,easy,A,1.1339968,1.1365076,-3.3195648,1.1355454
qwen3_235b:3677:73:fwd,-2.735763,-1.1000112,2.735763,-0.88752484,factor_1,qwen3_235b:3677:73:fwd,1473,qwen3_235b:3677:73,3677,qwen3_235b,fwd,medium,A,1.1354182,1.1379244,-3.3303432,1.1303207
gemini_2.5_pro:abc360_d:114:fwd,-3.1205204,-1.4847685,3.1205204,-1.1020223,factor_1,gemini_2.5_pro:abc360_d:114:fwd,439,gemini_2.5_pro:abc360_d:114,abc360_d,gemini_2.5_pro,fwd,hard,A,1.1786069,1.1809812,-3.7994914,0.8299545
claude_3.7_sonnet:3195:202:fwd,-3.1276884,-1.4919366,3.1276884,-1.1054171,factor_1,claude_3.7_sonnet:3195:202:fwd,202,claude_3.7_sonnet:3195:202,3195,claude_3.7_sonnet,fwd,easy,A,1.1791129,1.1814858,-3.8076487,0.82377565
claude_4_opus:3243:21:fwd,-3.1299717,-1.4942199,3.1299717,-1.1063061,factor_1,claude_4_opus:3243:21:fwd,1639,claude_4_opus:3243:21,3243,claude_4_opus,fwd,easy,A,1.1794225,1.1817944,-3.8105369,0.8220972
claude_4_sonnet:3313:47:fwd,-3.1301448,-1.494393,3.1301448,-1.1064909,factor_1,claude_4_sonnet:3313:47:fwd,1865,claude_4_sonnet:3313:47,3313,claude_4_sonnet,fwd,easy,A,1.1794116,1.1817837,-3.810689,0.8219031
claude_4_opus:2827:3:fwd,-3.1306736,-1.4949218,3.1306736,-1.1065711,factor_1,claude_4_opus:2827:3:fwd,1621,claude_4_opus:2827:3,2827,claude_4_opus,fwd,medium,A,1.1795201,1.1818918,-3.81143,0.82158625
claude_3.7_sonnet:3213:24:fwd,-3.1354768,-1.499725,3.1354768,-1.1086649,factor_1,claude_3.7_sonnet:3213:24:fwd,24,claude_3.7_sonnet:3213:24,3213,claude_3.7_sonnet,fwd,easy,A,1.1801051,1.182475,-3.8173761,0.81792605
